"","YearBins","Decades","Year","Month","MaxTempC","MinTempC","PrecipCM","GDD","CDD","HDD"
"1167","96-00","89-99","1998","5",23.8888888888889,13.8888888888889,NA,16,1,0
"1168","96-00","89-99","1998","5",16.1111111111111,12.7777777777778,0.2286,8,0,7
"1169","96-00","89-99","1998","5",20,12.2222222222222,0.8636,11,0,4
"1170","96-00","89-99","1998","5",15.5555555555556,11.1111111111111,3.683,6,0,9
"1171","96-00","89-99","1998","5",16.1111111111111,7.22222222222222,0.4064,3,0,12
"1172","96-00","89-99","1998","5",21.6666666666667,5,0,6,0,9
"1173","96-00","89-99","1998","5",23.3333333333333,8.33333333333333,0,11,0,4
"1174","96-00","89-99","1998","5",26.6666666666667,10,0,15,0,0
"1175","96-00","89-99","1998","5",27.7777777777778,10,0,16,1,0
"1176","96-00","89-99","1998","5",30.5555555555556,14.4444444444444,0.0254,23,8,0
"1177","96-00","89-99","1998","5",26.1111111111111,7.77777777777778,0,13,0,2
"1178","96-00","89-99","1998","5",25.5555555555556,11.6666666666667,0,16,1,0
"1179","96-00","89-99","1998","5",26.1111111111111,12.7777777777778,0.0254,17,2,0
"1180","96-00","89-99","1998","5",27.7777777777778,8.88888888888889,0,15,0,0
"1181","96-00","89-99","1998","5",16.6666666666667,7.22222222222222,0,4,0,11
"1182","96-00","89-99","1998","5",14.4444444444444,1.11111111111111,0,0,0,19
"1183","96-00","89-99","1998","5",20,2.77777777777778,0,3,0,12
"1184","96-00","89-99","1998","5",24.4444444444444,8.88888888888889,0.254,12,0,3
"1185","96-00","89-99","1998","5",21.6666666666667,10,0.1016,11,0,4
"1186","96-00","89-99","1998","5",23.3333333333333,7.77777777777778,0,10,0,5
"1187","96-00","89-99","1998","5",25,8.88888888888889,0,13,0,2
"1188","96-00","89-99","1998","5",28.3333333333333,13.8888888888889,0,20,5,0
"1189","96-00","89-99","1998","5",29.4444444444444,11.1111111111111,0.4064,19,4,0
"1190","96-00","89-99","1998","5",25.5555555555556,11.1111111111111,0,15,0,0
"1191","96-00","89-99","1998","6",27.7777777777778,9.44444444444444,3.3274,16,1,0
"1192","96-00","89-99","1998","6",15.5555555555556,5.55555555555556,0,1,0,14
"1193","96-00","89-99","1998","6",23.8888888888889,7.22222222222222,0.3556,10,0,5
"1194","96-00","89-99","1998","6",14.4444444444444,5.55555555555556,0,0,0,15
"1195","96-00","89-99","1998","6",15.5555555555556,4.44444444444444,0,0,0,15
"1196","96-00","89-99","1998","6",15.5555555555556,6.66666666666667,0,2,0,13
"1197","96-00","89-99","1998","6",16.6666666666667,5.55555555555556,0,2,0,13
"1198","96-00","89-99","1998","6",12.7777777777778,8.33333333333333,0.635,1,0,14
"1199","96-00","89-99","1998","6",17.7777777777778,5,0,3,0,12
"1200","96-00","89-99","1998","6",22.7777777777778,7.77777777777778,0,10,0,5
"1201","96-00","89-99","1998","6",22.7777777777778,13.3333333333333,0.889,15,0,0
"1202","96-00","89-99","1998","6",17.2222222222222,13.8888888888889,0.7112,10,0,5
"1203","96-00","89-99","1998","6",21.6666666666667,16.1111111111111,0.6604,16,1,0
"1204","96-00","89-99","1998","6",25,15,0.5842,18,3,0
"1205","96-00","89-99","1998","6",17.7777777777778,12.7777777777778,NA,10,0,5
"1206","96-00","89-99","1998","6",22.2222222222222,17.2222222222222,0.1778,18,3,0
"1207","96-00","89-99","1998","6",27.7777777777778,17.2222222222222,0.2794,23,8,0
"1208","96-00","89-99","1998","6",25,13.8888888888889,0.2794,17,2,0
"1209","96-00","89-99","1998","6",25,12.2222222222222,0,16,1,0
"1210","96-00","89-99","1998","6",28.3333333333333,15.5555555555556,0,22,7,0
"1211","96-00","89-99","1998","6",28.3333333333333,14.4444444444444,0,21,6,0
"1212","96-00","89-99","1998","6",31.1111111111111,18.8888888888889,0,27,12,0
"1213","96-00","89-99","1998","6",27.7777777777778,19.4444444444444,0.3302,25,10,0
"1214","96-00","89-99","1998","6",28.3333333333333,16.6666666666667,0.381,23,8,0
"1215","96-00","89-99","1998","6",29.4444444444444,16.6666666666667,0,24,9,0
"1216","96-00","89-99","1998","6",29.4444444444444,18.3333333333333,2.286,25,10,0
"1217","96-00","89-99","1998","6",29.4444444444444,17.2222222222222,1.2446,24,9,0
"1218","96-00","89-99","1998","6",24.4444444444444,13.8888888888889,0.0254,17,2,0
"1219","96-00","89-99","1998","6",27.7777777777778,18.3333333333333,0.1016,24,9,0
"1220","96-00","89-99","1998","6",30,16.6666666666667,0.7112,24,9,0
"1221","96-00","89-99","1999","3",3.88888888888889,0.555555555555556,0.7874,0,0,29
"1222","96-00","89-99","1999","3",2.22222222222222,-3.33333333333333,0.3048,0,0,34
"1223","96-00","89-99","1999","3",4.44444444444444,-3.88888888888889,NA,0,0,32
"1224","96-00","89-99","1999","3",11.6666666666667,-4.44444444444444,5.2324,0,0,26
"1225","96-00","89-99","1999","3",-3.33333333333333,-6.11111111111111,0.2286,0,0,41
"1226","96-00","89-99","1999","3",-1.66666666666667,-8.33333333333333,0.2032,0,0,42
"1227","96-00","89-99","1999","3",-0.555555555555556,-12.2222222222222,0.9652,0,0,44
"1228","96-00","89-99","1999","3",-8.88888888888889,-25,NA,0,0,63
"1229","96-00","89-99","1999","3",-5.55555555555556,-19.4444444444444,0,0,0,55
"1230","96-00","89-99","1999","3",-5.55555555555556,-16.6666666666667,0,0,0,53
"1231","96-00","89-99","1999","3",-4.44444444444444,-13.8888888888889,NA,0,0,49
"1232","96-00","89-99","1999","3",-5.55555555555556,-9.44444444444444,NA,0,0,46
"1233","96-00","89-99","1999","3",-5,-8.33333333333333,0.0254,0,0,45
"1234","96-00","89-99","1999","3",-2.22222222222222,-10,0,0,0,44
"1235","96-00","89-99","1999","3",1.11111111111111,-7.77777777777778,0,0,0,39
"1236","96-00","89-99","1999","3",1.11111111111111,-11.1111111111111,0,0,0,42
"1237","96-00","89-99","1999","3",8.33333333333333,-3.33333333333333,0,0,0,28
"1238","96-00","89-99","1999","3",17.2222222222222,1.66666666666667,0,0,0,16
"1239","96-00","89-99","1999","3",7.77777777777778,-2.22222222222222,NA,0,0,28
"1240","96-00","89-99","1999","3",0.555555555555556,-2.77777777777778,NA,0,0,35
"1241","96-00","89-99","1999","3",5.55555555555556,-3.88888888888889,0,0,0,31
"1242","96-00","89-99","1999","3",6.66666666666667,-1.11111111111111,2.159,0,0,28
"1243","96-00","89-99","1999","3",1.11111111111111,-4.44444444444444,0.1016,0,0,36
"1244","96-00","89-99","1999","3",6.11111111111111,-2.22222222222222,0,0,0,29
"1245","96-00","89-99","1999","3",11.6666666666667,-2.77777777777778,NA,0,0,25
"1246","96-00","89-99","1999","3",0.555555555555556,-6.11111111111111,NA,0,0,38
"1247","96-00","89-99","1999","3",5.55555555555556,-6.66666666666667,0,0,0,34
"1248","96-00","89-99","1999","3",11.1111111111111,-4.44444444444444,0,0,0,27
"1249","96-00","89-99","1999","3",12.7777777777778,-1.66666666666667,NA,0,0,23
"1250","96-00","89-99","1999","3",13.3333333333333,2.22222222222222,0,0,0,19
"1251","96-00","89-99","1999","3",13.3333333333333,-0.555555555555556,0,0,0,21
"1252","96-00","89-99","1999","4",21.6666666666667,2.77777777777778,NA,4,0,11
"1253","96-00","89-99","1999","4",13.3333333333333,9.44444444444444,0.0762,3,0,12
"1254","96-00","89-99","1999","4",20,9.44444444444444,NA,9,0,6
"1255","96-00","89-99","1999","4",24.4444444444444,3.88888888888889,0.6858,8,0,7
"1256","96-00","89-99","1999","4",7.77777777777778,-6.11111111111111,NA,0,0,31
"1257","96-00","89-99","1999","4",12.7777777777778,-2.22222222222222,0,0,0,23
"1258","96-00","89-99","1999","4",16.6666666666667,5.55555555555556,0.127,2,0,13
"1259","96-00","89-99","1999","4",15,3.33333333333333,NA,0,0,16
"1260","96-00","89-99","1999","4",19.4444444444444,0,0,0,0,15
"1261","96-00","89-99","1999","4",5,-2.22222222222222,1.016,0,0,30
"1262","96-00","89-99","1999","4",6.66666666666667,-6.11111111111111,0,0,0,32
"1263","96-00","89-99","1999","4",5.55555555555556,-2.77777777777778,0.7874,0,0,30
"1264","96-00","89-99","1999","4",8.33333333333333,0,0,0,0,25
"1265","96-00","89-99","1999","4",10,-0.555555555555556,0,0,0,24
"1266","96-00","89-99","1999","4",13.8888888888889,-2.77777777777778,0,0,0,23
"1267","96-00","89-99","1999","4",16.1111111111111,0,0.0508,0,0,18
"1268","96-00","89-99","1999","4",7.77777777777778,3.88888888888889,0.5334,0,0,22
"1269","96-00","89-99","1999","4",10,2.77777777777778,0.254,0,0,21
"1270","96-00","89-99","1999","4",11.1111111111111,-0.555555555555556,0.2286,0,0,23
"1271","96-00","89-99","1999","4",8.88888888888889,-1.66666666666667,NA,0,0,26
"1272","96-00","89-99","1999","4",11.1111111111111,-1.66666666666667,NA,0,0,24
"1273","96-00","89-99","1999","4",15.5555555555556,1.11111111111111,NA,0,0,18
"1274","96-00","89-99","1999","4",9.44444444444444,7.77777777777778,0.9144,0,0,17
"1275","96-00","89-99","1999","4",7.77777777777778,-2.22222222222222,0.9652,0,0,28
"1276","96-00","89-99","1999","4",7.77777777777778,-5,0,0,0,30
"1277","96-00","89-99","1999","4",15,-5,0,0,0,24
"1278","96-00","89-99","1999","4",17.7777777777778,-3.33333333333333,0,0,0,20
"1279","96-00","89-99","1999","4",11.6666666666667,-2.77777777777778,0,0,0,25
"1280","96-00","89-99","1999","4",15.5555555555556,-2.22222222222222,0,0,0,21
"1281","96-00","89-99","1999","4",17.2222222222222,-0.555555555555556,0,0,0,18
"1282","96-00","89-99","1999","5",20.5555555555556,0.555555555555556,0,1,0,14
"1283","96-00","89-99","1999","5",21.6666666666667,1.66666666666667,0,3,0,12
"1284","96-00","89-99","1999","5",23.8888888888889,1.11111111111111,0,5,0,10
"1285","96-00","89-99","1999","5",23.3333333333333,8.33333333333333,NA,11,0,4
"1286","96-00","89-99","1999","5",21.1111111111111,8.88888888888889,NA,9,0,6
"1287","96-00","89-99","1999","5",25.5555555555556,14.4444444444444,0,18,3,0
"1288","96-00","89-99","1999","5",22.7777777777778,15,0,16,1,0
"1289","96-00","89-99","1999","5",21.6666666666667,15,0.0254,15,0,0
"1290","96-00","89-99","1999","5",20,10.5555555555556,0.762,10,0,5
"1291","96-00","89-99","1999","5",17.2222222222222,6.66666666666667,0.0508,4,0,11
"1292","96-00","89-99","1999","5",16.1111111111111,1.11111111111111,0,0,0,17
"1293","96-00","89-99","1999","5",18.3333333333333,0,0,0,0,16
"1294","96-00","89-99","1999","5",17.2222222222222,-2.22222222222222,0,0,0,19
"1295","96-00","89-99","1999","5",17.2222222222222,3.33333333333333,0,1,0,14
"1296","96-00","89-99","1999","5",21.6666666666667,2.77777777777778,0,4,0,11
"1297","96-00","89-99","1999","5",23.8888888888889,8.33333333333333,0,11,0,4
"1298","96-00","89-99","1999","5",20.5555555555556,10,0,10,0,5
"1299","96-00","89-99","1999","5",23.8888888888889,12.2222222222222,0,15,0,0
"1300","96-00","89-99","1999","5",25.5555555555556,14.4444444444444,0.2286,18,3,0
"1301","96-00","89-99","1999","5",19.4444444444444,6.11111111111111,NA,5,0,10
"1302","96-00","89-99","1999","5",18.3333333333333,2.22222222222222,0,1,0,14
"1303","96-00","89-99","1999","5",23.3333333333333,6.66666666666667,0,9,0,6
"1304","96-00","89-99","1999","5",25,12.2222222222222,NA,16,1,0
"1305","96-00","89-99","1999","5",22.2222222222222,13.3333333333333,NA,14,0,1
"1306","96-00","89-99","1999","5",20,8.88888888888889,0.5842,8,0,7
"1307","96-00","89-99","1999","5",15,9.44444444444444,0.127,4,0,11
"1308","96-00","89-99","1999","5",13.3333333333333,8.33333333333333,0.2794,2,0,13
"1309","96-00","89-99","1999","5",20,4.44444444444444,0,4,0,11
"1310","96-00","89-99","1999","5",25.5555555555556,8.33333333333333,0,13,0,2
"1311","96-00","89-99","1999","5",27.2222222222222,7.77777777777778,0,14,0,1
"1312","96-00","89-99","1999","5",30,10,0,18,3,0
"1313","96-00","89-99","1999","6",31.1111111111111,16.6666666666667,0,25,10,0
"1314","96-00","89-99","1999","6",26.6666666666667,17.7777777777778,0.2032,22,7,0
"1315","96-00","89-99","1999","6",28.8888888888889,18.3333333333333,NA,25,10,0
"1316","96-00","89-99","1999","6",20.5555555555556,6.11111111111111,0,6,0,9
"1317","96-00","89-99","1999","6",21.6666666666667,3.88888888888889,0,5,0,10
"1318","96-00","89-99","1999","6",26.1111111111111,11.6666666666667,0,16,1,0
"1319","96-00","89-99","1999","6",31.1111111111111,17.7777777777778,0,26,11,0
"1320","96-00","89-99","1999","6",32.7777777777778,18.8888888888889,0,29,14,0
"1321","96-00","89-99","1999","6",29.4444444444444,12.7777777777778,0,20,5,0
"1322","96-00","89-99","1999","6",25.5555555555556,11.6666666666667,0,16,1,0
"1323","96-00","89-99","1999","6",25,16.1111111111111,0,19,4,0
"1324","96-00","89-99","1999","6",27.7777777777778,11.6666666666667,0,18,3,0
"1325","96-00","89-99","1999","6",29.4444444444444,14.4444444444444,0,22,7,0
"1326","96-00","89-99","1999","6",28.3333333333333,17.2222222222222,0.0254,23,8,0
"1327","96-00","89-99","1999","6",27.2222222222222,10,0.7874,16,1,0
"1328","96-00","89-99","1999","6",17.7777777777778,3.33333333333333,0,1,0,14
"1329","96-00","89-99","1999","6",20,7.77777777777778,0,7,0,8
"1330","96-00","89-99","1999","6",13.8888888888889,6.66666666666667,0.4064,1,0,14
"1331","96-00","89-99","1999","6",21.1111111111111,5,0,6,0,9
"1332","96-00","89-99","1999","6",24.4444444444444,11.1111111111111,0,14,0,1
"1333","96-00","89-99","1999","6",26.1111111111111,10.5555555555556,0,15,0,0
"1334","96-00","89-99","1999","6",26.6666666666667,7.77777777777778,NA,13,0,2
"1335","96-00","89-99","1999","6",28.8888888888889,10,0,17,2,0
"1336","96-00","89-99","1999","6",30.5555555555556,15,0,23,8,0
"1337","96-00","89-99","1999","6",30.5555555555556,18.8888888888889,0,27,12,0
"1338","96-00","89-99","1999","6",23.3333333333333,12.7777777777778,1.8542,15,0,0
"1339","96-00","89-99","1999","6",30.5555555555556,14.4444444444444,NA,23,8,0
"1340","96-00","89-99","1999","6",33.3333333333333,21.1111111111111,0.9652,31,16,0
"1341","96-00","89-99","1999","6",29.4444444444444,21.6666666666667,0.3556,28,13,0
"1342","96-00","89-99","1999","6",26.1111111111111,7.77777777777778,0.5842,13,0,2
"1343","96-00","00-10","2000","3",7.22222222222222,-2.77777777777778,0,0,0,29
"1344","96-00","00-10","2000","3",9.44444444444444,0.555555555555556,NA,0,0,24
"1345","96-00","00-10","2000","3",1.66666666666667,-3.88888888888889,0.381,0,0,35
"1346","96-00","00-10","2000","3",2.77777777777778,-5,0,0,0,35
"1347","96-00","00-10","2000","3",8.33333333333333,-3.33333333333333,0,0,0,28
"1348","96-00","00-10","2000","3",6.66666666666667,0,0,0,0,27
"1349","96-00","00-10","2000","3",7.77777777777778,-3.33333333333333,0,0,0,29
"1350","96-00","00-10","2000","3",18.3333333333333,2.77777777777778,0.4572,1,0,14
"1351","96-00","00-10","2000","3",23.8888888888889,5.55555555555556,0,9,0,6
"1352","96-00","00-10","2000","3",23.3333333333333,-3.88888888888889,0.3048,0,0,15
"1353","96-00","00-10","2000","3",-2.22222222222222,-3.88888888888889,0.0508,0,0,38
"1354","96-00","00-10","2000","3",0,-2.22222222222222,1.3716,0,0,35
"1355","96-00","00-10","2000","3",-1.66666666666667,-7.77777777777778,0.1524,0,0,41
"1356","96-00","00-10","2000","3",2.77777777777778,-2.77777777777778,0,0,0,33
"1357","96-00","00-10","2000","3",10.5555555555556,0,0.0508,0,0,23
"1358","96-00","00-10","2000","3",17.7777777777778,3.88888888888889,0,2,0,13
"1359","96-00","00-10","2000","3",11.6666666666667,-5.55555555555556,1.27,0,0,27
"1360","96-00","00-10","2000","3",-3.33333333333333,-15,0,0,0,49
"1361","96-00","00-10","2000","3",3.88888888888889,-8.88888888888889,0,0,0,37
"1362","96-00","00-10","2000","3",6.66666666666667,-2.22222222222222,0,0,0,29
"1363","96-00","00-10","2000","3",12.7777777777778,2.22222222222222,0,0,0,19
"1364","96-00","00-10","2000","3",12.2222222222222,2.77777777777778,NA,0,0,19
"1365","96-00","00-10","2000","3",16.1111111111111,2.22222222222222,0,0,0,16
"1366","96-00","00-10","2000","3",13.3333333333333,-1.11111111111111,0,0,0,22
"1367","96-00","00-10","2000","3",20,1.11111111111111,0,1,0,14
"1368","96-00","00-10","2000","3",22.2222222222222,4.44444444444444,0.0254,6,0,9
"1369","96-00","00-10","2000","3",11.6666666666667,-2.22222222222222,0,0,0,24
"1370","96-00","00-10","2000","3",15,2.77777777777778,1.5494,0,0,17
"1371","96-00","00-10","2000","3",8.88888888888889,-0.555555555555556,0.2032,0,0,25
"1372","96-00","00-10","2000","3",3.88888888888889,1.66666666666667,NA,0,0,28
"1373","96-00","00-10","2000","3",4.44444444444444,-2.77777777777778,0.2286,0,0,31
"1374","96-00","00-10","2000","4",10,-3.88888888888889,0,0,0,27
"1375","96-00","00-10","2000","4",17.7777777777778,2.22222222222222,0,0,0,15
"1376","96-00","00-10","2000","4",11.6666666666667,8.33333333333333,1.3716,0,0,15
"1377","96-00","00-10","2000","4",18.3333333333333,10,2.1844,8,0,7
"1378","96-00","00-10","2000","4",12.2222222222222,-1.11111111111111,0.5334,0,0,23
"1379","96-00","00-10","2000","4",2.77777777777778,-3.33333333333333,NA,0,0,33
"1380","96-00","00-10","2000","4",16.1111111111111,0,0,0,0,18
"1381","96-00","00-10","2000","4",13.3333333333333,3.88888888888889,0.2032,0,0,17
"1382","96-00","00-10","2000","4",17.7777777777778,-4.44444444444444,2.5908,0,0,21
"1383","96-00","00-10","2000","4",4.44444444444444,-4.44444444444444,0.127,0,0,33
"1384","96-00","00-10","2000","4",3.88888888888889,-3.33333333333333,0,0,0,32
"1385","96-00","00-10","2000","4",5,-2.22222222222222,0.0762,0,0,30
"1386","96-00","00-10","2000","4",3.88888888888889,-5,0,0,0,34
"1387","96-00","00-10","2000","4",10,-1.66666666666667,0,0,0,25
"1388","96-00","00-10","2000","4",18.3333333333333,4.44444444444444,0,3,0,12
"1389","96-00","00-10","2000","4",24.4444444444444,8.88888888888889,0,12,0,3
"1390","96-00","00-10","2000","4",13.8888888888889,3.33333333333333,NA,0,0,17
"1391","96-00","00-10","2000","4",6.66666666666667,3.33333333333333,0.9652,0,0,24
"1392","96-00","00-10","2000","4",6.11111111111111,3.88888888888889,0.4064,0,0,24
"1393","96-00","00-10","2000","4",13.3333333333333,5,0,0,0,16
"1394","96-00","00-10","2000","4",15,6.66666666666667,0.7874,2,0,13
"1395","96-00","00-10","2000","4",10,4.44444444444444,1.3716,0,0,20
"1396","96-00","00-10","2000","4",6.11111111111111,2.22222222222222,0.8382,0,0,25
"1397","96-00","00-10","2000","4",4.44444444444444,-0.555555555555556,0.1016,0,0,29
"1398","96-00","00-10","2000","4",13.8888888888889,-1.11111111111111,0,0,0,21
"1399","96-00","00-10","2000","4",14.4444444444444,-2.22222222222222,0,0,0,22
"1400","96-00","00-10","2000","4",11.6666666666667,2.77777777777778,0,0,0,20
"1401","96-00","00-10","2000","4",8.88888888888889,1.66666666666667,0.1016,0,0,23
"1402","96-00","00-10","2000","4",16.1111111111111,0,0,0,0,18
"1403","96-00","00-10","2000","4",19.4444444444444,2.77777777777778,NA,2,0,13
"1404","96-00","00-10","2000","5",12.7777777777778,1.11111111111111,0,0,0,20
"1405","96-00","00-10","2000","5",21.1111111111111,6.66666666666667,1.1176,7,0,8
"1406","96-00","00-10","2000","5",13.8888888888889,-1.11111111111111,0,0,0,21
"1407","96-00","00-10","2000","5",22.2222222222222,5,0,7,0,8
"1408","96-00","00-10","2000","5",24.4444444444444,14.4444444444444,0.2286,17,2,0
"1409","96-00","00-10","2000","5",26.1111111111111,12.7777777777778,NA,17,2,0
"1410","96-00","00-10","2000","5",27.7777777777778,14.4444444444444,0,20,5,0
"1411","96-00","00-10","2000","5",29.4444444444444,14.4444444444444,0,22,7,0
"1412","96-00","00-10","2000","5",28.3333333333333,18.3333333333333,NA,24,9,0
"1413","96-00","00-10","2000","5",28.8888888888889,17.7777777777778,0.0254,24,9,0
"1414","96-00","00-10","2000","5",26.1111111111111,9.44444444444444,2.286,14,0,1
"1415","96-00","00-10","2000","5",19.4444444444444,10,0.8128,9,0,6
"1416","96-00","00-10","2000","5",18.3333333333333,10.5555555555556,3.0988,8,0,7
"1417","96-00","00-10","2000","5",28.8888888888889,4.44444444444444,0.7366,12,0,3
"1418","96-00","00-10","2000","5",16.6666666666667,4.44444444444444,NA,1,0,14
"1419","96-00","00-10","2000","5",15,0.555555555555556,NA,0,0,19
