"","Year","Name","NestName","ID","FieldAge","CalcAge","HatchDateJul","HatchDateJulYear","AllSex","BNT","BW","BD","TEC","Head","UB","UBS","TBS","Skull","Tarsus","Weight"
"181",1992,"XW","SDOT92","XW SDOT92",25,25,117,1992117,"",23.4,12.5,13.1,35.2,78.3,11.8,154.58,225.28,43.1,60,405
"182",1992,"BQ","SECE92","BQ SECE92",28,28,119,1992119,"",25.9,12.4,13.2,37.8,79.9,11.9,157.08,241.92,42.1,64,385
"183",1992,"CP","SECE92","CP SECE92",28,28,119,1992119,"",23.9,13.2,13,36.1,78.8,12.2,158.6,236.455,42.7,60.6,350
"184",1992,"DO","SECE92","DO SECE92",28,28,119,1992119,"",24,12.2,13.3,35.8,78.5,11.8,156.94,228.225,42.7,60.6,350
"185",1992,"DP","SEWR92","DP SEWR92",25,25,117,1992117,"",21.8,13.8,13.3,32.9,75.4,11.1,147.63,222.8975,42.5,61.2,410
"186",1992,"EO","SEWR92","EO SEWR92",25,25,117,1992117,"",23.5,12.9,14.3,33.6,79.4,10.1,144.43,228.48,45.8,62.4,444
"187",1992,"FN","SEWR92","FN SEWR92",25,25,117,1992117,"F",21.5,14.1,13.1,32.8,73.7,11.3,148.03,223.04,40.9,58.4,375
"188",1992,"HM","SSET92","HM SSET92",28,28,111,1992111,"",21.9,12.6,12.4,35.1,74.6,13.2,163.68,219.375,39.5,55.7,300
"189",1992,"IL","SSET92","IL SSET92",28,28,111,1992111,"",21.3,11.7,10.8,32.8,72.3,11.5,124.2,184.5,39.5,49.7,297
"190",1992,"LI","STAD92","LI STAD92",27,27,113,1992113,"",23.6,11.8,12.9,36,78.8,12.4,159.96,222.3,42.8,60.1,440
"191",1992,"MH","STAD92","MH STAD92",27,27,113,1992113,"",21.1,13.4,12.7,33,73.6,11.9,151.13,215.325,40.6,56.2,345
"192",1992,"NG","STAD92","NG STAD92",27,27,113,1992113,"",23.6,13.7,13.2,36.4,79.7,12.8,168.96,244.79,43.3,60.6,395
"193",1992,"OF","STAD92","OF STAD92",27,27,113,1992113,"",21.1,13.1,12.1,34.1,74,13,157.3,214.83,39.9,56.5,290
"194",1992,"QA","SWEG92","QA SWEG92",28,27,133,1992133,"",24.2,14.4,14.4,37.6,80.1,13.4,192.96,270.72,42.5,60.4,425
"195",1992,"RZ","SWEG92","RZ SWEG92",28,25.5,133,1992133,"",20.6,13.1,12.5,32.6,72,12,150,208.64,39.4,56.2,325
"196",1992,"SY","TORG92","SY TORG92",28,27.1,141,1992141,"",25.6,13.8,14.4,39.8,83.7,14.2,204.48,280.59,43.9,60.7,357
"197",1992,"WV","WAHA92","WV WAHA92",27,27,122,1992122,"",25.2,14.5,13.4,38.6,82.1,13.4,179.56,269.235,43.5,60.5,420
"198",1992,"XU","WAHA92","XU WAHA92",27,27,122,1992122,"",24.4,13.7,13.4,35.6,78.2,11.2,150.08,241.19,42.6,60.5,375
"199",1992,"YT","WAHA92","YT WAHA92",27,27,122,1992122,"",23.5,13.3,12.7,35,76,11.5,146.05,227.5,41,59.9,372
"200",1992,"ZS","WAHA92","ZS WAHA92",27,27,122,1992122,"",20.7,13.2,12.8,32.6,74.6,11.9,152.32,211.9,42,60.9,370
"201",1992,"LH","WAIT92","LH WAIT92",26,25.6,117,1992117,"",21.1,11.8,12.3,33.5,73.4,12.4,152.52,201.8375,39.9,57,308
"202",1992,"M","WAIT92","M WAIT92",26,24.5,117,1992117,"",20.4,11.8,11.9,30.8,70.9,10.4,123.76,182.49,40.1,48.6,215
"203",1992,"RA","WEGO92","RA WEGO92",29,28,119,1992119,"",26,14,13.2,38.8,83.8,12.8,168.96,263.84,45,60.2,420
"204",1992,"SZ","WEGO92","SZ WEGO92",29,26.3,119,1992119,"",23.2,13.8,12.9,37.7,77.4,14.5,187.05,251.6475,39.7,60.8,372
"205",1992,"TY","WEGO92","TY WEGO92",29,28.9,119,1992119,"",27,13.5,13.7,40,83.5,13,178.1,272,43.5,59.9,428
"206",1992,"UX","WEGO92","UX WEGO92",29,26.9,119,1992119,"",23.2,12.6,12.6,37.5,79,14.3,180.18,236.25,41.5,60.3,385
"207",1992,"VW","WEGO92","VW WEGO92",29,27.3,119,1992119,"F",24.8,13.4,12.4,38.8,79.4,14,173.6,250.26,40.6,59.1,350
"208",1992,"doa","WILG92","doa WILG92",28,28,126,1992126,"",23.3,14.2,12.2,35.6,79.6,12.3,150.06,234.96,44,58.1,406
"209",1992,"II","WILG92","II WILG92",28,28,126,1992126,"",25.9,14.3,13.8,39.3,86.4,13.4,184.92,276.0825,47.1,63.6,440
"210",1992,"JH","WILG92","JH WILG92",28,28,126,1992126,"",25,14.3,13.8,38.5,82.5,13.5,186.3,270.4625,44,62.5,465
"211",1992,"KG","WILG92","KG WILG92",28,28,126,1992126,"",24,14.6,13.9,37.1,79.9,13.1,182.09,264.3375,42.8,63.1,450
"212",1992,"EN","WILO92","EN WILO92",28,28,119,1992119,"",25.6,12.4,12.8,38.3,80.6,12.7,162.56,241.29,42.3,61.2,440
"213",1992,"FM","WILO92","FM WILO92",28,28,119,1992119,"M",22.8,13.2,12.4,35.3,79.6,12.5,155,225.92,44.3,62.2,435
"214",1992,"GL","WILO92","GL WILO92",28,28,119,1992119,"",19.7,11.8,11.6,31.3,69.8,11.6,134.56,183.105,38.5,55.4,227
"215",1992,"HK","WILO92","HK WILO92",28,28,119,1992119,"",23.6,13,13,35.4,77.1,11.8,153.4,230.1,41.7,59.5,432
"216",1992,"AR","WINK92","AR WINK92",28,28,118,1992118,"M",26,12,13.8,38.5,83.2,12.5,172.5,248.325,44.7,65,425
"217",1992,"WW","WINK92","WW WINK92",28,28,118,1992118,"",24.4,12.1,11.9,36.4,76.6,12,142.8,218.4,40.2,59.7,355
"218",1992,"XV","WINK92","XV WINK92",28,28,118,1992118,"",23.8,12.7,12.1,34.6,75,10.8,130.68,214.52,40.4,57.2,315
"219",1992,"YU","WINK92","YU WINK92",28,28,118,1992118,"",25,12.1,13.4,38.4,81.6,13.4,179.56,244.8,43.2,63.2,435
"220",1992,"ZT","WINK92","ZT WINK92",28,28,118,1992118,"",24.3,11.8,12,36.2,78.3,11.9,142.8,215.39,42.1,60.1,350
"221",1993,"MD","ALOT93","MD ALOT93",26,26,119,1993119,"",23.1,13.1,13.1,35.4,76.8,12.3,161.13,231.87,41.4,59.9,420
"222",1993,"BN","BROW93","BN BROW93",29,26.8,116,1993116,"",24.1,13.9,13.6,36.7,79.7,12.6,171.36,252.3125,43,62.6,455
"223",1993,"CM","BROW93","CM BROW93",29,26.6,116,1993116,"",22.9,13.6,13.5,36.1,76.4,13.2,178.2,244.5775,40.3,61.8,435
"224",1993,"DL","BROW93","DL BROW93",29,27.4,116,1993116,"",23.4,13.4,12.6,36.4,79.2,13,163.8,236.6,42.8,58.9,420
"225",1993,"AO","BYWY93","AO BYWY93",27,26.3,118,1993118,"",25.8,13.3,12,38.7,80.3,12.9,154.8,244.7775,41.6,56.6,340
"226",1993,"AN","CARD93","AN CARD93",26,24.9,121,1993121,"",20.6,13.2,12,33.4,72.4,12.8,153.6,210.42,39,52.2,270
"227",1993,"BM","CARD93","BM CARD93",26,25.8,121,1993121,"",20.7,12.3,12.3,32.6,72,11.9,146.37,200.49,39.4,51.5,320
"228",1993,"YQ","CARD93","YQ CARD93",26,25.5,121,1993121,"",20.7,13.6,12.6,31.7,71.3,11,138.6,207.635,39.6,51.4,335
"229",1993,"ZP","CARD93","ZP CARD93",26,26.5,121,1993121,"M",23.5,13.1,13.3,35.7,78.1,12.2,162.26,235.62,42.4,59.4,445
"230",1993,"EK","HABL93","EK HABL93",25,25,120,1993120,"M",23.6,13.9,12.2,38.8,79.4,15.2,185.44,253.17,40.6,62.9,435
"231",1993,"FJ","HABL93","FJ HABL93",25,25,120,1993120,"",23.2,14.3,13.3,35.9,80.8,12.7,168.91,247.71,44.9,64.2,475
"232",1993,"GI","HABL93","GI HABL93",25,25,120,1993120,"M",22.3,13.7,12.9,35.1,77.8,12.8,165.12,233.415,42.7,61.9,395
"233",1993,"HH","HABL93","HH HABL93",25,25,120,1993120,"M",23.1,13.2,13.2,36,79.3,12.9,170.28,237.6,43.3,62.9,455
"234",1993,"IG","HABL93","IG HABL93",25,25,120,1993120,"",23.6,14,13.3,36.6,79.7,13,172.9,249.795,43.1,62,480
"235",1993,"AP","HART93","AP HART93",26,26,118,1993118,"M",23.5,13.7,12.9,38,79.4,14.5,187.05,252.7,41.4,64.3,440
"236",1993,"EL","HART93","EL HART93",26,26,118,1993118,"",21.7,13.3,12.4,34.7,77.5,13,161.2,222.9475,42.8,62.8,405
"237",1993,"FK","HART93","FK HART93",26,26,118,1993118,"",23.3,13.4,13.9,36.3,78.5,13,180.7,247.7475,42.2,63.2,450
"238",1993,"GJ","HART93","GJ HART93",26,26,118,1993118,"",20,12.5,12,34.8,72.4,14.8,177.6,213.15,37.6,58.9,360
"239",1993,"PZ","HOME93","PZ HOME93",25,25.6,122,1993122,"",23,13.9,12.8,35.2,78.1,12.2,156.16,234.96,42.9,61,392
"240",1993,"QY","HOME93","QY HOME93",25,25.8,122,1993122,"",24,13,12.9,35.6,77.9,11.6,149.64,230.51,42.3,62.5,375
"241",1993,"RX","HOME93","RX HOME93",25,24.7,122,1993122,"",23,14,13.2,34.2,74.4,11.2,147.84,232.56,40.2,62.8,430
"242",1993,"SW","HOME93","SW HOME93",25,25.4,122,1993122,"",21,13,12.6,31.4,72.6,10.4,131.04,200.96,41.2,61.9,355
"243",1993,"TV","HOME93","TV HOME93",25,25.4,122,1993122,"",23.1,13.5,12.7,35.2,77.2,12.1,153.67,230.56,42,60.5,360
"244",1993,"UU","HOME93","UU HOME93",25,24.8,122,1993122,"",23.1,13.6,12.7,33.8,77.1,10.7,135.89,222.235,43.3,62.3,405
"245",1993,"QK","KAYS93","QK KAYS93",29,26.7,111,1993111,"",24,13.2,12.6,36.1,80.2,12.1,152.46,232.845,44.1,59.3,380
"246",1993,"RJ","KAYS93","RJ KAYS93",29,27.7,111,1993111,"",25,13.5,12.7,37.3,79.9,12.3,156.21,244.315,42.6,61.6,370
"247",1993,"SI","KAYS93","SI KAYS93",29,27,111,1993111,"F",24.6,12.5,12.8,37.2,79.4,12.6,161.28,235.29,42.2,60.5,395
"248",1993,"NN","KLIN93","NN KLIN93",25,25.7,114,1993114,"",23.2,14.1,13.5,37.6,79.8,14.4,194.4,259.44,42.2,62,420
"249",1993,"OM","KLIN93","OM KLIN93",25,24.6,114,1993114,"",19.8,13.7,12.5,32.8,72.5,13,162.5,214.84,39.7,58.6,385
"250",1993,"PL","KLIN93","PL KLIN93",25,25.3,114,1993114,"",21.5,13.8,12.9,33.6,75.4,12.1,156.09,224.28,41.8,58.6,410
"251",1993,"EW","KNOL93","EW KNOL93",24,24,113,1993113,"",23.4,14.8,13.7,37.7,80.8,14.3,195.91,268.6125,43.1,60.4,420
"252",1993,"FV","KNOL93","FV KNOL93",24,24,113,1993113,"",23,14,12.5,34.8,75.5,11.8,147.5,230.55,40.7,62.2,380
"253",1993,"GU","KNOL93","GU KNOL93",24,24,113,1993113,"",21.6,12.8,12,32.1,75.9,10.5,126,199.02,43.8,60.1,360
"254",1993,"HT","KNOL93","HT KNOL93",24,24,113,1993113,"",18.2,11.9,11,28,67.6,9.8,107.8,160.3,39.6,51.4,250
"255",1993,"HG","KRUM93","HG KRUM93",26,25.6,128,1993128,"",23,15,13.7,36.4,78.8,13.4,183.58,261.17,42.4,59.9,440
"256",1993,"IF","KRUM93","IF KRUM93",26,25.6,128,1993128,"",23,14.5,13.2,34.2,77,11.2,147.84,236.835,42.8,59.2,405
"257",1993,"JE","KRUM93","JE KRUM93",26,24.5,128,1993128,"",21.4,13.7,11.9,33.6,73.6,12.2,145.18,215.04,40,58.6,365
"258",1993,"KD","LIBE93","KD LIBE93",25,26.8,133,1993133,"F",21.6,12.7,12,32.7,75.4,11.1,133.2,201.9225,42.7,61.5,375
"259",1993,"LC","LIBE93","LC LIBE93",25,26,133,1993133,"F",21.4,12.8,12.5,34.1,74.7,12.7,158.75,215.6825,40.6,58.3,335
"260",1993,"MB","LIBE93","MB LIBE93",25,25,133,1993133,"",18.1,12.7,11.8,27.3,66.8,9.2,108.56,167.2125,39.5,53.3,275
"261",1993,"N_A","LIBE93","NA LIBE93",25,24.6,133,1993133,"",19.7,13.1,12,32.5,69.9,12.8,153.6,203.9375,37.4,55.8,245
"262",1993,"CL","LISH93","CL LISH93",26,26,126,1993126,"",23.9,12.5,14.2,39.3,79.1,15.4,218.68,262.3275,39.8,62.4,440
"263",1993,"DK","LISH93","DK LISH93",26,26,126,1993126,"F",22.4,12.4,13.4,33.7,74.6,11.3,151.42,217.365,40.9,59.2,345
"264",1993,"JF","MANN93","JF MANN93",28,25.7,117,1993117,"",21.4,11.4,12.6,32.8,73.7,11.4,143.64,196.8,40.9,53.6,340
"265",1993,"KE","MANN93","KE MANN93",28,25.7,118,1993118,"",22.7,13.3,12.7,36.4,76.3,13.7,173.99,236.6,39.9,53.7,340
"266",1993,"LD","MANN93","LD MANN93",28,25.8,118,1993118,"",22.1,13.4,12.4,33.8,74.7,11.7,145.08,218.01,40.9,57.6,340
"267",1993,"BO","PARP93","BO PARP93",24,24.1,117,1993117,"",17.6,12.7,11.1,27.3,67.4,9.7,107.67,162.435,40.1,52.3,295
"268",1993,"CN","PARP93","CN PARP93",24,25.1,117,1993117,"",20.3,12.6,12.5,31.3,72.8,11,137.5,196.4075,41.5,59,355
"269",1993,"DM","PARP93","DM PARP93",24,25,117,1993117,"",20,11.6,12.4,32.2,73.9,12.2,151.28,193.2,41.7,56.4,330
"270",1993,"YC","PARP93","YC PARP93",24,24.7,117,1993117,"",20.6,13.6,11.8,33.4,73.8,12.8,151.04,212.09,40.4,57.7,360
"271",1993,"ZB","PARP93","ZB PARP93",24,25.1,117,1993117,"F",19.5,12.7,13.1,30.7,69.5,11.2,146.72,198.015,38.8,55.9,350
"272",1993,"VT","SDON93","VT SDON93",24,25.1,123,1993123,"",20.5,13.1,12.4,32.3,72.3,11.8,146.32,205.9125,40,60.9,405
"273",1993,"WS","SDON93","WS SDON93",24,25.6,123,1993123,"",22.5,14.2,14.2,34.6,76.5,12.1,171.82,245.66,41.9,62,475
"274",1993,"XR","SDON93","XR SDON93",24,25.6,123,1993123,"",20.7,12.8,12.4,32.9,73.6,12.2,151.28,207.27,40.7,62,445
"275",1993,"PY","SEC293","PY SEC293",25,24.5,144,1993144,"",18.4,12.8,11.4,31.7,69.5,13.3,151.62,191.785,37.8,53,250
"276",1993,"QX","SEC293","QX SEC293",25,24.4,144,1993144,"",19.6,13.6,11.7,31,69.1,11.4,133.38,196.075,38.1,52.7,250
"277",1993,"IS","STAD93","IS STAD93",25,25,113,1993113,"",23.5,14.5,13.9,35.2,77.8,11.7,162.63,249.92,42.6,59.2,400
"278",1993,"JR","STAD93","JR STAD93",25,25,113,1993113,"",20.3,13.9,12.3,31.8,73.7,11.5,141.45,208.29,41.9,57.3,350
"279",1993,"KQ","STAD93","KQ STAD93",25,25,113,1993113,"",21.3,12.9,12.6,33.5,73,12.2,153.72,213.5625,39.5,57.5,445
"280",1993,"LP","STAD93","LP STAD93",25,25,113,1993113,"",20.3,13.1,12.1,31,72,10.7,129.47,195.3,41,55.8,260
"281",1993,"MO","STAD93","MO STAD93",25,25,113,1993113,"",18.3,12.8,11,30.3,67.9,12,132,180.285,37.6,50.8,215
"282",1993,"TH","SWEG93","TH SWEG93",24,24,116,1993116,"F",21.2,13.1,12.1,31.8,71,10.6,128.26,200.34,39.2,56.9,340
"283",1993,"UG","SWEG93","UG SWEG93",24,24,116,1993116,"",20.2,12.2,12,31.9,72.8,11.7,140.4,192.995,40.9,56.3,330
"284",1993,"EJ","TORG93","EJ TORG93",28,25.7,124,1993124,"",24.4,14.5,13.8,36.8,79.8,12.4,171.12,260.36,43,60.7,290
"285",1993,"FI","TORG93","FI TORG93",28,26.5,124,1993124,"",23.5,13.4,12.8,37.3,76.3,13.8,176.64,244.315,39,58.8,320
"286",1993,"W-3","TORG93","W-3 TORG93",25,24.8,124,1993124,"",22,13.4,13.2,32.5,73,10.5,138.6,216.125,40.5,57.4,288
"287",1993,"HI","WAHA93","HI WAHA93",26,26,118,1993118,"",19.5,13.1,12.6,31.8,71.9,12.3,154.98,204.315,40.1,59.5,380
"288",1993,"IH","WAHA93","IH WAHA93",26,26,118,1993118,"",21.4,12.2,12.3,34.1,73.4,12.7,156.21,208.8625,39.3,58.5,395
"289",1993,"JG","WAHA93","JG WAHA93",26,26,118,1993118,"M",24,14.8,13.7,37.1,81.3,13.1,179.47,264.3375,44.2,62.7,460
"290",1993,"KF","WAHA93","KF WAHA93",26,26,118,1993118,"",24.2,14,14.1,36.4,81.7,12.2,172.02,255.71,45.3,64.3,490
"291",1993,"LE","WAHA93","LE WAHA93",26,26,118,1993118,"",21.7,12.9,12,34.1,76.7,12.4,148.8,212.2725,42.6,62.7,395
"292",1993,"NC","WEGO93","NC WEGO93",25,25,120,1993120,"M",21.7,13.4,13.1,34.6,75.1,12.9,168.99,229.225,40.5,61.5,380
"293",1993,"OB","WEGO93","OB WEGO93",25,25,120,1993120,"",22.4,13.6,13.5,34.8,78.1,12.4,167.4,235.77,43.3,63,420
"294",1993,"PA","WEGO93","PA WEGO93",25,25,120,1993120,"",21.4,13,13,33.5,75.9,12.1,157.3,217.75,42.4,58.4,360
"295",1993,"MC","WILG93","MC WILG93",26,26,121,1993121,"M",25.8,14.3,13.8,38.5,82.2,12.7,175.26,270.4625,43.7,63.3,465
"296",1993,"NB","WILG93","NB WILG93",26,26,121,1993121,"",26.3,14.6,14.6,39.9,85.1,13.6,198.56,291.27,45.2,63.4,480
"297",1993,"OA","WILG93","OA WILG93",26,26,121,1993121,"F",25.1,13.1,13.2,36,80.4,10.9,143.88,236.7,44.4,60,410
"298",1994,"VQ","ALEX94","VQ ALEX94",27,27,113,1994113,"",23.3,13.4,13.3,34.6,78.5,11.3,150.29,230.955,43.9,61.8,400
"299",1994,"WP","ALEX94","WP ALEX94",27,27,113,1994113,"",23.3,12.4,12.3,35.4,77.5,12.1,148.83,218.595,42.1,58.5,340
"300",1994,"XO","ALEX94","XO ALEX94",27,27,113,1994113,"",22.3,12.6,12.6,32.4,78.4,10.1,127.26,204.12,46,61.9,422
"301",1994,"LZ","ALOT94","LZ ALOT94",28,28,115,1994115,"",24.1,12.7,13.4,36.4,80.7,12.3,164.82,237.51,44.3,61.8,390
"302",1994,"FH","BROT94","FH BROT94",28,26.3,108,1994108,"",23.2,13.3,12.1,35.2,77.4,12,145.2,223.52,42.2,62.3,425
"303",1994,"GG","BROT94","GG BROT94",28,26.3,108,1994108,"",25,14.1,14.2,37.4,81.6,12.4,176.08,264.605,44.2,62.6,452
"304",1994,"HF","BROT94","HF BROT94",28,25.8,108,1994108,"",22.5,14.2,12.2,33,77.3,10.5,128.1,217.8,44.3,61.4,415
"305",1994,"IE","BROT94","IE BROT94",28,25.9,108,1994108,"",21.7,13.2,12.4,34.4,76.8,12.7,157.48,220.16,42.4,58.9,390
"306",1994,"WQ","BUCH94","WQ BUCH94",27,26.6,111,1994111,"",22.9,13.8,13.7,35.5,77,12.6,172.62,244.0625,41.5,59,435
"307",1994,"XP","BUCH94","XP BUCH94",27,25.5,111,1994111,"",21.2,12.7,12.4,32.8,73.6,11.6,143.84,205.82,40.8,61.1,382
"308",1994,"YO","BUCH94","YO BUCH94",27,26.2,111,1994111,"",23.4,13.8,14,34.3,79.2,10.9,152.6,238.385,44.9,62.6,440
"309",1994,"OV","BURL94","OV BURL94",26,26.2,128,1994128,"M",24.1,13.5,13.1,37.4,78.8,13.3,174.23,248.71,41.4,61.5,410
"310",1994,"PU","BURL94","PU BURL94",26,27,128,1994128,"",23.5,12.4,13.2,35.7,78.2,12.2,161.04,228.48,42.5,62.7,415
"311",1994,"QT","BURL94","QT BURL94",26,26.2,128,1994128,"",24.6,13.3,13.2,37.8,78.7,13.2,174.24,250.425,40.9,61.1,407
"312",1994,"RS","BURL94","RS BURL94",26,25.3,128,1994128,"F",21.7,11.1,12.2,32.2,73.2,10.5,128.1,187.565,41,56.3,353
"313",1994,"AJ","DYCE94","AJ DYCE94",28,27.1,116,1994116,"",22.9,14.1,13.5,36.7,79.7,13.8,186.3,253.23,43,59.2,393
"314",1994,"BI","DYCE94","BI DYCE94",28,28.7,116,1994116,"",24,13.8,12.5,36.7,79.1,12.7,158.75,241.3025,42.4,58.2,355
"315",1994,"CH","DYCE94","CH DYCE94",28,28.3,116,1994116,"",25,12.9,13.5,37.1,79.2,12.1,163.35,244.86,42.1,56.8,360
"316",1994,"DG","DYCE94","DG DYCE94",28,25.4,116,1994116,"",21.4,12.9,13,33.9,74.5,12.5,162.5,219.5025,40.6,58.6,330
"317",1994,"JD","EUPS94","JD EUPS94",28,25.3,108,1994108,"",21.9,14,12.8,33.1,75,11.2,143.36,221.77,41.9,60.5,400
"318",1994,"KC","EUPS94","KC EUPS94",28,26.3,108,1994108,"",22.3,13.6,12.9,34.8,76.7,12.5,161.25,230.55,41.9,60.4,435
"319",1994,"LB","EUPS94","LB EUPS94",28,26.4,108,1994108,"",22.4,13,13.2,37.4,78.6,15,198,244.97,41.2,63.2,495
"320",1994,"MA","EUPS94","MA EUPS94",28,25.8,108,1994108,"",21,12.7,12.2,31.9,73.8,10.9,132.98,198.5775,41.9,58.6,415
"321",1994,"NZ","EUPS94","NZ EUPS94",28,26.2,108,1994108,"",22.8,13.9,12.8,33.5,77.7,10.7,136.96,223.6125,44.2,63.6,482
"322",1994,"EG","GENR94","EG GENR94",29,29,114,1994114,"",24.5,13.1,13.8,36.5,79.5,12,165.6,245.4625,43,61.5,407
"323",1994,"FF","GENR94","FF GENR94",29,29,114,1994114,"",24.4,12.9,13.4,37.2,78.6,12.8,171.52,244.59,41.4,60.8,387
"324",1994,"GE","GENR94","GE GENR94",27,27,116,1994116,"",22.9,13.4,13.2,36.6,77,13.7,180.84,243.39,40.4,60.5,380
"325",1994,"HD","GENR94","HD GENR94",29,29,114,1994114,"",26.4,14.3,14.2,40,84.6,13.6,193.12,285,44.6,64.6,440
"326",1994,"IC","GENR94","IC GENR94",29,29,114,1994114,"",25.2,13.4,13.9,36.4,81,11.2,155.68,248.43,44.6,59.4,395
"327",1994,"JB","GENR94","JB GENR94",28,28,115,1994115,"",24.1,12.7,12.7,34.8,77.2,10.7,135.89,220.98,42.4,57.6,360
"328",1994,"PW","HART94","PW HART94",28,28,112,1994112,"",22.8,11.6,12,34.9,75.8,12.1,145.2,205.91,40.9,56.6,387
"329",1994,"QV","HART94","QV HART94",28,28,112,1994112,"F",22.7,11.4,11,32.2,76.4,9.5,104.5,180.32,44.2,60.2,372
"330",1994,"RU","HART94","RU HART94",28,28,112,1994112,"",20,11.4,11.9,32.2,72.1,12.2,145.18,187.565,39.9,54.5,325
"331",1994,"ST","HART94","ST HART94",28,28,112,1994112,"F",22.6,11.9,12.1,33.6,77.5,11,133.1,201.6,43.9,60.7,380
"332",1994,"TS","HART94","TS HART94",28,28,112,1994112,"",23.9,12.2,12.5,37.2,79,13.3,166.25,229.71,41.8,59.6,400
"333",1994,"UQ","HIPA94","UQ HIPA94",28,27.5,116,1994116,"",21.7,12.2,12.2,34.3,74,12.6,153.72,209.23,39.7,53.6,340
"334",1994,"VP","HIPA94","VP HIPA94",28,27.5,116,1994116,"",21.7,12.5,13.3,35,75.6,13.3,176.89,225.75,40.6,55.8,332
"335",1994,"KZ","HOME94","KZ HOME94",27,27.5,127,1994127,"",24.4,14.7,12.7,36.7,78.5,12.3,156.21,251.395,41.8,61.3,410
"336",1994,"LY","HOME94","LY HOME94",27,27,127,1994127,"",23.8,13.5,12.6,36.7,78.8,12.9,162.54,239.4675,42.1,61.5,427
"337",1994,"MX","HOME94","MX HOME94",27,27.7,127,1994127,"",23.6,12.6,12.4,36.6,78.5,13,161.2,228.75,41.9,60.7,390
"338",1994,"NW","HOME94","NW HOME94",27,27.3,127,1994127,"M",23.6,13.4,12.8,35.5,79.2,11.9,152.32,232.525,43.7,61.2,440
"339",1994,"AM","KNOL94","AM KNOL94",28,25.7,108,1994108,"",22.3,11.6,11.6,33.2,74.9,10.9,126.44,192.56,41.7,60.6,370
"340",1994,"BL","KNOL94","BL KNOL94",28,25.3,108,1994108,"",21.8,12.2,12,33.2,74.6,11.4,136.8,200.86,41.4,60.1,337
"341",1994,"CK","KNOL94","CK KNOL94",28,25,108,1994108,"",21.3,12.8,12.4,33.2,74.4,11.9,147.56,209.16,41.2,60.5,375
"342",1994,"DJ","KNOL94","DJ KNOL94",28,26.2,108,1994108,"",23.1,13.7,12.8,35.4,78.4,12.3,157.44,234.525,43,63.2,415
"343",1994,"EI","KNOL94","EI KNOL94",28,25.4,108,1994108,"",21.5,11.5,12.4,32.5,73.8,11,136.4,194.1875,41.3,59.6,330
"344",1994,"YN","MART94","YN MART94",26,25.8,114,1994114,"M",21.1,12.3,12.2,34.3,76.8,13.2,161.04,210.0875,42.5,60.7,375
"345",1994,"ZM","MART94","ZM MART94",26,25.8,114,1994114,"F",22.8,12.8,13.1,35,76.3,12.2,159.82,226.625,41.3,60.6,367
"346",1994,"UR","NOGO94","UR NOGO94",28,27.2,112,1994112,"",22.6,12.6,11.9,33.7,77.4,11.1,132.09,206.4125,43.7,60.6,375
"347",1994,"FG","PAHA94","FG PAHA94",29,25.9,110,1994110,"",21.6,12,11.6,35.2,76.5,13.6,157.76,207.68,41.3,62,385
"348",1994,"GF","PAHA94","GF PAHA94",29,26.2,110,1994110,"",25.6,13.9,12.7,38.6,82.8,13,165.1,256.69,44.2,63.4,482
"349",1994,"HE","PAHA94","HE PAHA94",29,25.7,110,1994110,"",23.8,12.5,12.1,35.1,77.2,11.3,136.73,215.865,42.1,62.5,420
"350",1994,"ID","PAHA94","ID PAHA94",29,25.8,110,1994110,"",21.7,12.1,12.2,34.9,75.8,13.2,161.04,212.0175,40.9,60.8,383
"351",1994,"JC","PAHA94","JC PAHA94",29,26.1,110,1994110,"",22.5,10.8,11.5,34.1,76,11.6,133.4,190.1075,41.9,60.2,367
"352",1994,"doa","PARP94","doa PARP94",28,27.5,115,1994115,"",21.6,13.3,13.5,34.3,77.1,12.7,171.45,229.81,42.8,58.3,330
"353",1994,"OW","PARP94","OW PARP94",28,27.5,115,1994115,"",21.3,13.5,11.7,33.4,76.1,12.1,141.57,210.42,42.7,55,325
"354",1994,"PV","PARP94","PV PARP94",28,27.4,115,1994115,"",21,12.8,11.4,32.2,72.8,11.2,127.68,194.81,40.6,52.8,305
"355",1994,"QU","PARP94","QU PARP94",28,27.3,115,1994115,"",22.9,13.5,12.6,35.8,78.7,12.9,162.54,233.595,42.9,58.4,375
"356",1994,"IB","POND94","IB POND94",26,26,119,1994119,"",25.7,14.2,12.9,39.1,80.4,13.4,172.86,264.9025,41.3,64,377
"357",1994,"JA","POND94","JA POND94",26,26,119,1994119,"",22.9,13,12.2,34.6,75.8,11.7,142.74,217.98,41.2,61.1,330
"358",1994,"FE","PWOD94","FE PWOD94",28,28,117,1994117,"",26.5,14.1,13.6,40.2,83.1,13.7,186.32,278.385,42.9,61.8,437
"359",1994,"GD","PWOD94","GD PWOD94",28,28,117,1994117,"",23,13,13.2,36.1,77.3,13.1,172.92,236.455,41.2,58.5,420
"360",1994,"HC","PWOD94","HC PWOD94",28,28,117,1994117,"",23.5,14.2,13.6,35.6,77,12.1,164.56,247.42,41.4,58.5,390
"361",1994,"AL","SPRU94","AL SPRU94",29,25.9,110,1994110,"",22.5,12.6,13,35.6,77.8,13.1,170.3,227.84,42.2,60.8,393
