"","Year","Name","NestName","ID","FieldAge","CalcAge","HatchDateJul","HatchDateJulYear","AllSex","BNT","BW","BD","TEC","Head","UB","UBS","TBS","Skull","Tarsus","Weight","Date","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation","HDDSum1_11","HDDSum12_22","HDDSumIncubation"
"1286",2007,"JA","SPRU07","JA SPRU07",26,25.4,106,2007106,"M",22.9,13,13.3,35.5,76.9,12.6,167.58,233.4125,41.4,59.1,403,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1287",2007,"LY","SPRU07","LY SPRU07",26,26.1,106,2007106,"F",22.5,11.4,11.6,35,76.3,12.5,145,201.25,41.3,57.6,365,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1288",2007,"PU","NBUR07","PU NBUR07",26,26.2,106,2007106,"M",21.9,12.1,12.2,34.6,78,12.7,154.94,210.195,43.4,59.2,420,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1289",2007,"SR","NBUR07","SR NBUR07",26,25.6,106,2007106,"F",21.6,11.7,12,31.8,72.6,10.2,122.4,188.415,40.8,58.3,360,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1290",2007,"TQ","NBUR07","TQ NBUR07",26,25.7,106,2007106,"M",22.9,12.9,12.8,34.7,78.4,11.8,151.04,222.9475,43.7,60.4,402,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1291",2007,"VO","NBUR07","VO NBUR07",26,26.2,106,2007106,"F",20.6,11.3,11.7,32.5,74.5,11.9,139.23,186.875,42,58.1,357,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1292",2007,"QS","CLAR07","QS CLAR07",28,26.9,106,2007106,"F",23.4,10.5,12.2,34.4,77,11,134.2,195.22,42.6,59.2,405,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1293",2007,"RR","CLAR07","RR CLAR07",28,26.8,106,2007106,"M",24.5,12.7,13.2,37.7,81.4,13.2,174.24,244.1075,43.7,63.5,425,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1294",2007,"SQ","CLAR07","SQ CLAR07",28,27,106,2007106,"M",24.5,12.1,12.9,36.8,80.2,12.3,158.67,230,43.4,60.7,440,"4/16/2007",12.7777777777778,15.8585858585859,6.6374269005848,0.808080808080808,2.47474747474747,-2.63157894736842,5.3848,1.0922,4.064,26,14,2,0,0,0,225,179,554
"1295",2007,"GD","STAD07","GD STAD07",25,26.3,107,2007107,"F",22.1,11.8,12.4,33.4,72.7,11.3,140.12,202.07,39.3,59.2,375,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1296",2007,"UP","NBUR07","UP NBUR07",25,25.4,107,2007107,"M",20.1,12.3,12.2,31.1,73,11,134.2,190.4875,41.9,59,391,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1297",2007,"WN","NBUR07","WN NBUR07",25,25.4,107,2007107,"M",22.4,11.7,11.4,29.8,77.1,7.4,84.36,172.095,47.3,59.8,358,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1298",2007,"AH","MNDY07","AH MNDY07",28,27,107,2007107,"F",22.6,11.7,12.1,34.9,77.7,12.3,148.83,207.655,42.8,56.2,390,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1299",2007,"BG","MNDY07","BG MNDY07",28,25.8,107,2007107,"F",20.7,13.2,12.6,34,73.1,13.3,167.58,219.3,39.1,57.5,360,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1300",2007,"CF","MNDY07","CF MNDY07",28,26.5,107,2007107,"F",21.6,12.1,12.8,35.8,74.1,14.2,181.76,222.855,38.3,57.5,420,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1301",2007,"DE","MNDY07","DE MNDY07",28,26.7,107,2007107,"M",23.6,11,12.1,38.5,78.8,14.9,180.29,222.3375,40.3,57.1,445,"4/17/2007",13.9393939393939,16.4141414141414,6.28654970760234,1.31313131313131,2.62626262626263,-2.39766081871345,4.0132,1.016,6.223,27,21,2,0,0,0,208,172,556
"1302",2007,"AI","FOWA07","AI FOWA07",25,25,108,2007108,"F",21.3,12.9,11.9,34.4,74.6,13.1,155.89,213.28,40.2,57.5,343,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1303",2007,"CG","FOWA07","CG FOWA07",25,25.8,108,2007108,"M",22.7,12.4,12.9,36.3,79.7,13.6,175.44,229.5975,43.4,61.4,440,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1304",2007,"DF","FOWA07","DF FOWA07",25,25.5,108,2007108,"M",22.8,13.7,12.2,37.5,75.4,14.7,179.34,242.8125,37.9,58.1,425,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1305",2007,"EE","FOWA07","EE FOWA07",25,25.9,108,2007108,"F",21.8,11.5,11.9,35.1,74.5,13.3,158.27,205.335,39.4,58.1,363,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1306",2007,"ED","MNDY07","ED MNDY07",27,25,108,2007108,"M",23.1,13.5,12.4,35,73.4,11.9,147.56,226.625,38.4,57.2,405,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1307",2007,"MV","BIRC07","MV BIRC07",28,27.2,108,2007108,"F",24.1,11.2,12,35,76.2,10.9,130.8,203,41.2,56.2,376,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1308",2007,"NU","BIRC07","NU BIRC07",28,26.5,108,2007108,"F",22.9,11.5,11.7,35,75,12.1,141.57,203,40,56.5,377,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1309",2007,"PS","BIRC07","PS BIRC07",28,27,108,2007108,"F",22.8,11.8,12.5,35.3,76.3,12.5,156.25,214.4475,41,57.6,395,"4/18/2007",15.6565656565657,17.1717171717172,6.0233918128655,2.27272727272727,2.67676767676768,-2.10526315789474,2.3114,0.5588,6.3754,35,29,2,0,1,0,182,165,555
"1310",2007,"BH","FOWA07","BH FOWA07",24,24.4,109,2007109,"F",19.6,11.6,9.6,33,66.9,13.4,128.64,174.9,33.9,57.6,325,"4/19/2007",16.5151515151515,18.7878787878788,5.76023391812866,2.92929292929293,3.58585858585859,-1.92982456140351,2.3876,0.3302,6.3754,35,53,2,0,10,0,167,149,557
"1311",2007,"JZ","HAPA07","JZ HAPA07",24,25.1,109,2007109,"F",20.5,11.8,12.6,32.8,72.2,12.3,154.98,200.08,39.4,57.7,390,"4/19/2007",16.5151515151515,18.7878787878788,5.76023391812866,2.92929292929293,3.58585858585859,-1.92982456140351,2.3876,0.3302,6.3754,35,53,2,0,10,0,167,149,557
"1312",2007,"FD","HAPA07","FD HAPA07",24,25.6,109,2007109,"F",19.7,9.9,12.1,33.6,74.5,13.9,168.19,184.8,40.9,58.8,395,"4/19/2007",16.5151515151515,18.7878787878788,5.76023391812866,2.92929292929293,3.58585858585859,-1.92982456140351,2.3876,0.3302,6.3754,35,53,2,0,10,0,167,149,557
"1313",2007,"OT","BIRC07","OT BIRC07",27,25.7,109,2007109,"F",21,18.4,12.2,31.8,71.4,10.8,131.76,243.27,39.6,56.3,330,"4/19/2007",16.5151515151515,18.7878787878788,5.76023391812866,2.92929292929293,3.58585858585859,-1.92982456140351,2.3876,0.3302,6.3754,35,53,2,0,10,0,167,149,557
"1314",2007,"KY","NROC07","KY NROC07",24,25,110,2007110,"M",20.8,12.9,13.6,32.6,74.2,11.8,160.48,215.975,41.6,59,428,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1315",2007,"LX","NROC07","LX NROC07",24,25.3,110,2007110,"M",21,13,13.2,31.6,73,10.6,139.92,206.98,41.4,58.4,400,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1316",2007,"TP","NEEL07","TP NEEL07",25,25.9,110,2007110,"F",22.4,10.6,12.4,35.5,76.4,13.1,162.44,204.125,40.9,59.3,360,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1317",2007,"UO","NEEL07","UO NEEL07",25,25.4,110,2007110,"F",21.3,12.9,11.6,33.6,73.3,12.3,142.68,205.8,39.7,54.5,340,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1318",2007,"VN","NEEL07","VN NEEL07",25,25.5,110,2007110,"F",20.6,12.4,12.8,33.1,71.4,12.5,160,208.53,38.3,54.8,340,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1319",2007,"YK","NEEL07","YK NEEL07",25,25.7,110,2007110,"F",19.9,11.6,11.6,31.5,72.6,11.6,134.56,182.7,41.1,57.2,345,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1320",2007,"ZJ","NEEL07","ZJ NEEL07",25,25.6,110,2007110,"F",21.7,13,12.5,32.7,71.8,11,137.5,208.4625,39.1,57.2,350,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1321",2007,"FC","CCLI07","FC CCLI07",25,25.6,110,2007110,"F",19.9,11.9,12,31.4,71.8,11.5,138,187.615,40.4,58.4,387,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1322",2007,"QR","KAYS07","QR KAYS07",27,26.2,110,2007110,"M",22.8,14.2,12.7,33.5,79.7,10.7,135.89,225.2875,46.2,61,397,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1323",2007,"RQ","KAYS07","RQ KAYS07",27,26.4,110,2007110,"",24.5,12,13.3,39.1,78.1,14.6,194.18,247.3075,39,61,410,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1324",2007,"SP","KAYS07","SP KAYS07",27,26.7,110,2007110,"F",22.3,13,13.3,35.9,74,13.6,180.88,236.0425,38.1,58.7,385,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1325",2007,"TO","KAYS07","TO KAYS07",27,26.3,110,2007110,"F",22.9,13.4,12.3,35.9,77.6,13,159.9,230.6575,41.7,60,365,"4/20/2007",17.5252525252525,19.1414141414141,5.87719298245614,3.63636363636364,3.93939393939394,-1.95906432748538,2.3876,1.1684,6.3754,40,60,2,0,10,0,150,142,555
"1326",2007,"JY","LRIS07","JY LRIS07",25,25.8,111,2007111,"F",22.5,12.6,12.8,34,76.9,11.5,147.2,215.9,42.9,59.8,375,"4/21/2007",17.6767676767677,19.8484848484848,6.34502923976608,3.93939393939394,4.39393939393939,-2.19298245614035,2.3876,1.1684,6.1976,40,69,2,0,10,0,146,130,551
"1327",2007,"LX","LRIS07","LX LRIS07",25,25.2,111,2007111,"M",21.8,12,12.2,33.4,74.8,11.6,141.52,202.07,41.4,60.2,363,"4/21/2007",17.6767676767677,19.8484848484848,6.34502923976608,3.93939393939394,4.39393939393939,-2.19298245614035,2.3876,1.1684,6.1976,40,69,2,0,10,0,146,130,551
"1328",2007,"UN","KAYS07","UN KAYS07",26,24.2,111,2007111,"F",18.2,13.1,11,31.1,68.7,12.9,141.9,187.3775,37.6,54.3,268,"4/21/2007",17.6767676767677,19.8484848484848,6.34502923976608,3.93939393939394,4.39393939393939,-2.19298245614035,2.3876,1.1684,6.1976,40,69,2,0,10,0,146,130,551
"1329",2007,"NT","DBAR07","NT DBAR07",28,27.6,111,2007111,"M",23.9,11.8,13.2,37.3,79.8,13.4,176.88,233.125,42.5,61.2,450,"4/21/2007",17.6767676767677,19.8484848484848,6.34502923976608,3.93939393939394,4.39393939393939,-2.19298245614035,2.3876,1.1684,6.1976,40,69,2,0,10,0,146,130,551
"1330",2007,"OS","DBAR07","OS DBAR07",28,27.3,111,2007111,"F",23.9,12,13.1,35.8,79,11.9,155.89,224.645,43.2,57.2,411,"4/21/2007",17.6767676767677,19.8484848484848,6.34502923976608,3.93939393939394,4.39393939393939,-2.19298245614035,2.3876,1.1684,6.1976,40,69,2,0,10,0,146,130,551
"1331",2007,"IY","WWCK07","IY WWCK07",26,26.3,112,2007112,"F",22,11,13,33.9,77.1,11.9,154.7,203.4,43.2,57.4,382,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1332",2007,"JX","WWCK07","JX WWCK07",26,26.1,112,2007112,"F",21.2,12.3,12.9,32.5,75.9,11.3,145.77,204.75,43.4,56.9,360,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1333",2007,"KW","WWCK07","KW WWCK07",26,26.2,112,2007112,"F",21.4,12,13.5,33.6,76.5,12.2,164.7,214.2,42.9,58.2,400,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1334",2007,"MU","WWCK07","MU WWCK07",26,26.6,112,2007112,"F",21.9,12.4,12.8,36.2,76.9,14.3,183.04,228.06,40.7,59.1,423,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1335",2007,"PR","DBAR07","PR DBAR07",27,25.6,112,2007112,"F",21.3,13.3,12.3,33.4,72.6,12.1,148.83,213.76,39.2,58.1,365,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1336",2007,"ZH","BROT07","ZH BROT07",29,27.1,112,2007112,"M",23.2,11.5,13.4,34.7,77.6,11.5,154.1,216.0075,42.9,62.4,410,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1337",2007,"AF","BROT07","AF BROT07",29,27.8,112,2007112,"M",23.4,11.3,14,36.2,80.9,12.8,179.2,228.965,44.7,61.7,419,"4/22/2007",17.2727272727273,20.0505050505051,6.49122807017544,4.39393939393939,3.83838383838384,-2.16374269005848,2.7178,0.8382,6.1976,40,69,4,0,10,0,145,134,548
"1338",2007,"VM","SLOP07","VM SLOP07",24,25.5,113,2007113,"M",22.3,11.7,12.8,33.7,74.4,11.4,145.92,206.4125,40.7,59.1,396,"4/23/2007",16.7171717171717,19.8989898989899,6.84210526315789,4.24242424242424,3.78787878787879,-1.98830409356725,2.7178,0.8382,6.1976,38,69,13,0,10,0,152,136,539
"1339",2007,"WL","SLOP07","WL SLOP07",24,25.5,113,2007113,"F",22,10.6,12.4,31.6,73.7,9.6,119.04,181.7,42.1,56.1,328,"4/23/2007",16.7171717171717,19.8989898989899,6.84210526315789,4.24242424242424,3.78787878787879,-1.98830409356725,2.7178,0.8382,6.1976,38,69,13,0,10,0,152,136,539
"1340",2007,"XK","SLOP07","XK SLOP07",24,24.9,113,2007113,"",21,11.9,12.5,33.1,75,12.1,151.25,201.91,41.9,57.5,372,"4/23/2007",16.7171717171717,19.8989898989899,6.84210526315789,4.24242424242424,3.78787878787879,-1.98830409356725,2.7178,0.8382,6.1976,38,69,13,0,10,0,152,136,539
"1341",2007,"YJ","SLOP07","YJ SLOP07",24,24.8,113,2007113,"M",21.6,11.8,13.2,33.7,71.9,12.1,159.72,210.625,38.2,58.3,348,"4/23/2007",16.7171717171717,19.8989898989899,6.84210526315789,4.24242424242424,3.78787878787879,-1.98830409356725,2.7178,0.8382,6.1976,38,69,13,0,10,0,152,136,539
"1342",2007,"GA","WWCK07","GA WWCK07",25,25.4,113,2007113,"F",19.8,10,12.2,33.1,72.2,13.3,162.26,183.705,39.1,56.2,340,"4/23/2007",16.7171717171717,19.8989898989899,6.84210526315789,4.24242424242424,3.78787878787879,-1.98830409356725,2.7178,0.8382,6.1976,38,69,13,0,10,0,152,136,539
"1343",2007,"HZ","WWCK07","HZ WWCK07",25,24.8,113,2007113,"F",18.6,10.8,12.9,31.1,68.5,12.5,161.25,184.2675,37.4,55.5,338,"4/23/2007",16.7171717171717,19.8989898989899,6.84210526315789,4.24242424242424,3.78787878787879,-1.98830409356725,2.7178,0.8382,6.1976,38,69,13,0,10,0,152,136,539
"1344",2007,"QQ","CRIS07","QQ CRIS07",25,25.9,114,2007114,"",20.9,11.2,13.2,34.8,71.2,13.9,183.48,212.28,36.4,50.8,365,"4/24/2007",15.8585858585859,20.3535353535354,7.98245614035088,3.48484848484848,4.39393939393939,-1.4327485380117,2.7178,0.8382,6.4262,27,74,26,0,10,0,168,126,510
"1345",2007,"RP","CRIS07","RP CRIS07",25,25.9,114,2007114,"M",21.8,12.7,12.6,35.1,73.9,13.3,167.58,222.0075,38.8,56.9,422,"4/24/2007",15.8585858585859,20.3535353535354,7.98245614035088,3.48484848484848,4.39393939393939,-1.4327485380117,2.7178,0.8382,6.4262,27,74,26,0,10,0,168,126,510
"1346",2007,"SO","CRIS07","SO CRIS07",25,25.4,114,2007114,"F",20.6,11.5,12.3,34.8,69.7,14.2,174.66,207.06,34.9,55.1,350,"4/24/2007",15.8585858585859,20.3535353535354,7.98245614035088,3.48484848484848,4.39393939393939,-1.4327485380117,2.7178,0.8382,6.4262,27,74,26,0,10,0,168,126,510
"1347",2007,"TN","CRIS07","TN CRIS07",25,25.9,114,2007114,"M",21.9,11.7,12.6,35.3,74,13.4,168.84,214.4475,38.7,56.6,392,"4/24/2007",15.8585858585859,20.3535353535354,7.98245614035088,3.48484848484848,4.39393939393939,-1.4327485380117,2.7178,0.8382,6.4262,27,74,26,0,10,0,168,126,510
"1348",2007,"BE","BROT07","BE BROT07",27,25,114,2007114,"M",21.4,12.1,12.1,33.2,74.6,11.8,142.78,200.86,41.4,57.8,385,"4/24/2007",15.8585858585859,20.3535353535354,7.98245614035088,3.48484848484848,4.39393939393939,-1.4327485380117,2.7178,0.8382,6.4262,27,74,26,0,10,0,168,126,510
"1349",2007,"UM","SMUR07","UM SMUR07",24,25.3,115,2007115,"M",22.2,14,12.1,34.3,76.4,12.1,146.41,223.8075,42.1,59.6,413,"4/25/2007",14.8989898989899,21.5151515151515,8.74269005847953,2.72727272727273,5.75757575757576,-1.11111111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0,185,107,491
"1350",2007,"WK","TURF07","WK TURF07",25,25.3,115,2007115,"M",22.4,13.2,13.9,34,77,11.6,161.24,230.35,43,61.6,435,"4/25/2007",14.8989898989899,21.5151515151515,8.74269005847953,2.72727272727273,5.75757575757576,-1.11111111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0,185,107,491
"1351",2007,"XJ","TURF07","XJ TURF07",25,25.7,115,2007115,"M",23.5,13.2,12.6,34,77.4,10.5,132.3,219.3,43.4,60.9,394,"4/25/2007",14.8989898989899,21.5151515151515,8.74269005847953,2.72727272727273,5.75757575757576,-1.11111111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0,185,107,491
"1352",2007,"YI","TURF07","YI TURF07",25,24.5,115,2007115,"M",21.2,12.6,12.6,31.5,73.4,10.3,129.78,198.45,41.9,58.4,410,"4/25/2007",14.8989898989899,21.5151515151515,8.74269005847953,2.72727272727273,5.75757575757576,-1.11111111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0,185,107,491
"1353",2007,"CD","SWEG07","CD SWEG07",24,25.3,117,2007117,"F",21.5,13.4,13.3,33.8,73.8,12.3,163.59,225.615,40,56.5,380,"4/27/2007",15.8585858585859,21.4646464646465,10.2046783625731,2.47474747474747,6.51515151515152,-0.175438596491228,1.0922,1.4478,7.6454,14,100,27,0,16,0,179,99,449
"1354",2007,"FA","SWEG07","FA SWEG07",24,25.3,117,2007117,"F",21.3,12.6,11.8,32.2,73.2,10.9,128.62,196.42,41,55.7,333,"4/27/2007",15.8585858585859,21.4646464646465,10.2046783625731,2.47474747474747,6.51515151515152,-0.175438596491228,1.0922,1.4478,7.6454,14,100,27,0,16,0,179,99,449
"1355",2007,"GZ","WWIL07","GZ WWIL07",29,26.9,117,2007117,"M",25.9,11.1,14,38.1,81.1,12.2,170.8,239.0775,43,63.7,413,"4/27/2007",15.8585858585859,21.4646464646465,10.2046783625731,2.47474747474747,6.51515151515152,-0.175438596491228,1.0922,1.4478,7.6454,14,100,27,0,16,0,179,99,449
"1356",2007,"HY","WWIL07","HY WWIL07",29,27.8,117,2007117,"M",26.3,14.3,13.7,36.8,83.4,10.5,143.85,257.6,46.6,63.2,448,"4/27/2007",15.8585858585859,21.4646464646465,10.2046783625731,2.47474747474747,6.51515151515152,-0.175438596491228,1.0922,1.4478,7.6454,14,100,27,0,16,0,179,99,449
"1357",2007,"JW","WWIL07","JW WWIL07",29,27.8,117,2007117,"M",25.9,12.4,14.2,39.3,84.1,13.4,190.28,261.345,44.8,67.3,460,"4/27/2007",15.8585858585859,21.4646464646465,10.2046783625731,2.47474747474747,6.51515151515152,-0.175438596491228,1.0922,1.4478,7.6454,14,100,27,0,16,0,179,99,449
"1358",2007,"KV","WWIL07","KV WWIL07",29,27,117,2007117,"M",25.9,11.7,13.4,34.5,84.1,8.6,115.24,216.4875,49.6,62.8,420,"4/27/2007",15.8585858585859,21.4646464646465,10.2046783625731,2.47474747474747,6.51515151515152,-0.175438596491228,1.0922,1.4478,7.6454,14,100,27,0,16,0,179,99,449
"1359",2007,"UL","ROTA07","UL ROTA07",30,28.6,128,2007128,"",24.5,13.6,14.6,43,80.9,18.5,270.1,303.15,37.9,59.6,425,"5/8/2007",21.4646464646465,22.5252525252525,17.0760233918129,6.51515151515152,7.37373737373737,2.36842105263158,1.4478,0.5842,2.7178,100,113,48,16,18,0,99,81,289
"1360",2007,"SN","ROTA07","SN ROTA07",28,26.2,130,2007130,"",21.3,10.6,12.1,33.9,73.1,12.6,152.46,192.3825,39.2,55,310,"5/10/2007",19.7474747474747,24.2929292929293,18.3918128654971,5.45454545454545,8.58585858585859,3.91812865497076,1.4478,0.5842,2.7178,80,135,88,15,22,10,125,56,250
"1361",2007,"TM","ROTA07","TM ROTA07",28,26.6,130,2007130,"",22.5,11.7,12.9,36.4,79,13.9,179.31,223.86,42.6,59.9,410,"5/10/2007",19.7474747474747,24.2929292929293,18.3918128654971,5.45454545454545,8.58585858585859,3.91812865497076,1.4478,0.5842,2.7178,80,135,88,15,22,10,125,56,250
"1362",2008,"JV","GYMN08","JV GYMN08",24,25.2,102,2008102,"F",19.9,13.8,14,30.1,70.8,10.2,142.8,209.195,40.7,56.8,430,"4/11/2008",17.5757575757576,18.7373737373737,9.15204678362573,3.38383838383838,4.09090909090909,-2.92397660818713,0.635,4.445,3.8354,52,61,4,5,0,0,157,134,515
"1363",2008,"JV","GYMN08","JV GYMN08",25,25.9,102,2008102,"F",20.5,13,13.5,30.1,72.5,9.6,129.6,199.4125,42.4,59,430,"4/11/2008",17.5757575757576,18.7373737373737,9.15204678362573,3.38383838383838,4.09090909090909,-2.92397660818713,0.635,4.445,3.8354,52,61,4,5,0,0,157,134,515
"1364",2008,"IW","GYMN08","IW GYMN08",24,24.7,103,2008103,"M",19.4,13,13.1,31.1,70.2,11.7,153.27,202.9275,39.1,55.5,333,"4/12/2008",18.6868686868687,18.1313131313131,9.88304093567251,3.43434343434343,4.5959595959596,-2.19298245614035,0.3302,4.4958,4.0132,60,60,5,5,0,0,146,135,490
"1365",2008,"TL","MNDY08","TL MNDY08",25,25,107,2008107,"M",22.6,14,12.4,35.6,76.8,13,161.2,234.96,41.2,60.9,393,"4/16/2008",22.8282828282828,16.3131313131313,10.8187134502924,5.2020202020202,4.24242424242424,-1.31578947368421,0,5.3086,2.3622,91,42,5,5,0,0,88,157,458
