Year,Name,NestName,ID,MeasurementDate,MeasurementDateJulYear,FieldAge,CalcAge,CalcAgeInteger,HatchDateJulYear,Sex,BNT,TEC,BW,BD,Head,UB,UBS,TBS,Skull,Tarsus,WingChord,Primary7,TailLength,Weight,Condition
1992,QC,HART92,QC HART92,5/25/1992,1992146,28,27.2,27,1992119,F,23.7,35.8,13,13,79.5,12.1,157.3,232.7,43.7,59.9,181,125,77,405,0.12
1992,RB,HART92,RB HART92,5/25/1992,1992146,28,26.7,27,1992119,,23.4,37.1,12.3,12.9,79.2,13.7,176.73,233.73,42.1,61.1,173,117,70,397,0.12
1992,SA,HART92,SA HART92,5/25/1992,1992146,28,25.7,26,1992120,M,22.2,36,12.4,12.3,78.2,13.8,169.74,222.3,42.2,62.1,159,106,49,390,0.12
1992,TZ,HART92,TZ HART92,5/25/1992,1992146,28,26.4,26,1992120,,24.2,37.2,12.3,12.6,79.9,13,163.8,231.57,42.7,60.6,177,116,64,385,0.12
1992,UY,HART92,UY HART92,5/25/1992,1992146,28,26.9,27,1992119,,23.2,35.9,11.9,12.5,77,12.7,158.75,218.99,41.1,59.8,177,125,69,380,0.12
1992,VX,HART92,VX HART92,5/25/1992,1992146,28,27.6,28,1992118,,24.8,35.7,12.4,12.7,79.7,10.9,138.43,224.0175,44,59.4,188,135,78,405,0.12
1992,AQ,HAYT92,AQ HAYT92,5/29/1992,1992150,28,27.5,28,1992122,,24.5,37.9,12.7,13.1,79.8,13.4,175.54,244.455,41.9,62,188,130,79,420,0.12
1992,BP,HAYT92,BP HAYT92,5/29/1992,1992150,28,27.8,28,1992122,,24.7,37.2,13.3,12.8,78.5,12.5,160,242.73,41.3,58.3,195,138,80,362,0.12
1992,CO,HAYT92,CO HAYT92,5/29/1992,1992150,28,25.4,25,1992125,,21.5,33.5,13.8,12.6,76.9,12,151.2,221.1,43.4,61.8,157,100,45,395,0.12
1992,DN,HAYT92,DN HAYT92,5/29/1992,1992150,28,27.6,28,1992122,,26,39.3,14.2,14.3,82.4,13.3,190.19,280.0125,43.1,63.8,198,131,82,448,0.12
1992,EM,HAYT92,EM HAYT92,5/29/1992,1992150,28,26.5,27,1992123,,22.6,36.6,13.6,13.7,78.8,14,191.8,249.795,42.2,61.2,181,112,70,430,0.12
1992,FL,HAYT92,FL HAYT92,5/29/1992,1992150,28,27.8,28,1992122,,25.8,40.8,14.8,13.6,84.3,15,204,289.68,43.5,62.5,196,137,81,430,0.12
1992,PE,HIHI92,PE HIHI92,5/20/1992,1992141,26,26.9,27,1992114,,26.4,40.3,13.4,13.7,84.7,13.9,190.43,273.0325,44.4,63.2,186,125,69,465,0.12
1992,QD,HIHI92,QD HIHI92,5/20/1992,1992141,26,26.7,27,1992114,,25.1,37.3,13.4,13,82.5,12.2,158.6,246.18,45.2,61,186,119,69,415,0.12
1992,RC,HIHI92,RC HIHI92,5/20/1992,1992141,26,26.1,26,1992115,,25.2,38.5,13.2,13.3,82,13.3,176.89,255.0625,43.5,61.5,171,107,62,445,0.12
1992,SB,HIHI92,SB HIHI92,5/20/1992,1992141,26,26.3,26,1992115,,25.6,38.6,13.3,13.3,83.4,13,172.9,256.69,44.8,63.7,176,120,57,NA,
1992,JK,KAYS92,JK KAYS92,5/19/1992,1992140,27,27.1,27,1992113,,25.4,38.2,13.1,12.8,82.9,12.8,163.84,247.345,44.7,64.4,188,127,74,435,0.12
1992,KJ,KAYS92,KJ KAYS92,5/19/1992,1992140,27,26.5,27,1992113,,25.4,38,13,13.6,81.7,12.6,171.36,252.7,43.7,64.2,175,116,68,430,0.12
1992,TA,MART92,TA MART92,5/20/1992,1992141,25,25.6,26,1992115,,23,36.2,13.7,13,78.2,13.2,171.6,241.635,42,60.3,168,104,49,385,0.12
1992,UZ,MART92,UZ MART92,5/20/1992,1992141,25,25.3,25,1992116,,21.8,34.2,12.7,12.7,75,12.4,157.48,217.17,40.8,58.8,157,101,41,377,0.12
1992,VY,MART92,VY MART92,5/20/1992,1992141,25,25.6,26,1992115,,21.6,33.6,12.9,12.9,75,12,154.8,216.72,41.4,58.5,165,106,47,370,0.12
1992,WX,MART92,WX MART92,5/20/1992,1992141,25,25.1,25,1992116,,21,31.9,12.1,12.1,74,10.9,131.89,192.995,42.1,57.1,156,91,42,350,0.12
1992,MG,NWOD92,MG NWOD92,5/22/1992,1992143,28,27.1,27,1992116,,24.5,36.6,14.6,13.1,79.9,12.1,158.51,253.455,43.3,62.5,190,126,75,427,0.12
1992,NF,NWOD92,NF NWOD92,5/22/1992,1992143,28,26,26,1992117,,21.6,32.2,13.3,12,73,10.6,127.2,203.665,40.8,59.4,170,108,58,380,0.12
1992,OE,NWOD92,OE NWOD92,5/22/1992,1992143,28,27.2,27,1992116,,22.9,34,12.5,12.2,76.7,11.1,135.42,209.95,42.7,59.9,180,133,71,390,0.12
1992,PD,NWOD92,PD NWOD92,5/22/1992,1992143,28,26.6,27,1992116,M,23.2,35,13.4,13.3,78.9,11.8,156.94,233.625,43.9,63.6,180,121,66,455,0.12
1992,GM,PAHA92,GM PAHA92,5/22/1992,1992143,26,27,27,1992116,M,23.9,36.2,12.6,12.7,78.7,12.3,156.21,228.965,42.5,63.3,173,125,73,362,0.11
1992,HL,PAHA92,HL PAHA92,5/22/1992,1992143,26,25.7,26,1992117,,23.3,36.1,13.6,12.4,77.4,12.8,158.72,234.65,41.3,60.9,161,105,50,360,0.12
1992,IK,PAHA92,IK PAHA92,5/22/1992,1992143,26,25.8,26,1992117,,22.7,35.9,13.5,13,78.9,13.2,171.6,237.8375,43,63.4,163,108,54,344,0.11
1992,JJ,PAHA92,JJ PAHA92,5/22/1992,1992143,26,26.1,26,1992117,,24.3,36.9,13,12.6,77.5,12.6,158.76,236.16,40.6,63,169,110,61,357,0.11
1992,KI,PAHA92,KI PAHA92,5/22/1992,1992143,26,26.6,27,1992116,,23.1,35.3,13.9,12.6,79.5,12.2,153.72,233.8625,44.2,60.3,175,118,68,340,0.12
1992,IJ,PIGS92,IJ PIGS92,5/26/1992,1992147,28,27.6,28,1992119,,24.6,37,12.8,13.6,79.9,12.4,168.64,244.2,42.9,61.1,188,122,88,425,0.12
1992,JI,PIGS92,JI PIGS92,5/26/1992,1992147,28,27.9,28,1992119,,26.8,39.9,13.5,14.8,84.2,13.1,193.88,282.2925,44.3,64,205,131,89,472,0.12
1992,KH,PIGS92,KH PIGS92,5/26/1992,1992147,28,26.9,27,1992120,,22.8,35.3,14,13.2,77,12.5,165,240.04,41.7,60.2,187,121,72,417,0.12
1992,GK,PWOD92,GK PWOD92,6/3/1992,1992155,26,26.2,26,1992129,,23,36.4,14.6,14,80.4,13.4,187.6,260.26,44,60.2,180,114,59,410,0.12
1992,HJ,PWOD92,HJ PWOD92,6/3/1992,1992155,26,26.4,26,1992129,,21.3,34.4,13.3,12.6,75,13.1,165.06,222.74,40.6,58.6,179,115,65,365,0.12
1992,ME,REIS92,ME REIS92,6/3/1992,1992155,28,27.2,27,1992128,,23.5,36.1,12.6,13.1,76.4,12.6,165.06,231.9425,40.3,57,185,128,75,340,0.12
1992,ND,REIS92,ND REIS92,6/3/1992,1992155,28,27.1,27,1992128,,24.6,37.1,14.7,13.6,81.7,12.5,170,262.4825,44.6,60.4,183,126,73,400,0.12
1992,OC,REIS92,OC REIS92,6/3/1992,1992155,28,26.9,27,1992128,F,23.9,36.9,13,12.8,79.9,13,166.4,238.005,43,59.6,189,125,68,398,0.12
1992,PB,REIS92,PB REIS92,6/3/1992,1992155,28,25.7,26,1992129,,22.2,34.3,12.7,11.7,73.6,12.1,141.57,209.23,39.3,55.9,165,105,50,345,0.13
1992,XW,SDOT92,XW SDOT92,5/21/1992,1992142,25,27.1,27,1992115,,23.4,35.2,12.5,13.1,78.3,11.8,154.58,225.28,43.1,60,185,126,73,405,0.12
1992,BQ,SECE92,BQ SECE92,5/26/1992,1992147,28,27.7,28,1992119,,25.9,37.8,12.4,13.2,79.9,11.9,157.08,241.92,42.1,64,194,132,82,385,0.11
1992,CP,SECE92,CP SECE92,5/26/1992,1992147,28,27.4,27,1992120,,23.9,36.1,13.2,13,78.8,12.2,158.6,236.455,42.7,60.6,178,133,75,350,0.12
1992,DO,SECE92,DO SECE92,5/26/1992,1992147,28,27.6,28,1992119,,24,35.8,12.2,13.3,78.5,11.8,156.94,228.225,42.7,60.6,188,132,80,350,0.12
1992,DP,SEWR92,DP SEWR92,5/21/1992,1992142,25,25,25,1992117,,21.8,32.9,13.8,13.3,75.4,11.1,147.63,222.8975,42.5,61.2,146,89,41,410,0.12
1992,EO,SEWR92,EO SEWR92,5/21/1992,1992142,25,26.3,26,1992116,,23.5,33.6,12.9,14.3,79.4,10.1,144.43,228.48,45.8,62.4,169,114,62,444,0.12
1992,FN,SEWR92,FN SEWR92,5/21/1992,1992142,25,25.3,25,1992117,F,21.5,32.8,14.1,13.1,73.7,11.3,148.03,223.04,40.9,58.4,156,96,47,375,0.12
1992,HM,SSET92,HM SSET92,5/18/1992,1992139,28,25.4,25,1992114,,21.9,35.1,12.6,12.4,74.6,13.2,163.68,219.375,39.5,55.7,156,101,46,300,0.12
1992,IL,SSET92,IL SSET92,5/18/1992,1992139,28,25,25,1992114,,21.3,32.8,11.7,10.8,72.3,11.5,124.2,184.5,39.5,49.7,141,91,39,297,0.13
1992,LI,STAD92,LI STAD92,5/19/1992,1992140,27,27.8,28,1992112,,23.6,36,11.8,12.9,78.8,12.4,159.96,222.3,42.8,60.1,193,137,82,440,0.13
1992,MH,STAD92,MH STAD92,5/19/1992,1992140,27,26.8,27,1992113,,21.1,33,13.4,12.7,73.6,11.9,151.13,215.325,40.6,56.2,172,122,69,345,0.12
1992,NG,STAD92,NG STAD92,5/19/1992,1992140,27,27,27,1992113,,23.6,36.4,13.7,13.2,79.7,12.8,168.96,244.79,43.3,60.6,179,125,72,395,0.12
1992,OF,STAD92,OF STAD92,5/19/1992,1992140,27,25.3,25,1992115,,21.1,34.1,13.1,12.1,74,13,157.3,214.83,39.9,56.5,151,99,44,290,0.12
1992,QA,SWEG92,QA SWEG92,6/9/1992,1992161,28,27,27,1992134,,24.2,37.6,14.4,14.4,80.1,13.4,192.96,270.72,42.5,60.4,192,125,72,425,0.12
1992,RZ,SWEG92,RZ SWEG92,6/9/1992,1992161,28,25.5,26,1992135,,20.6,32.6,13.1,12.5,72,12,150,208.64,39.4,56.2,150,99,50,325,0.12
1992,SY,TORG92,SY TORG92,6/17/1992,1992169,28,27.1,27,1992142,,25.6,39.8,13.8,14.4,83.7,14.2,204.48,280.59,43.9,60.7,200,128,72,357,0.12
1992,WV,WAHA92,WV WAHA92,5/28/1992,1992149,27,26.5,27,1992122,,25.2,38.6,14.5,13.4,82.1,13.4,179.56,269.235,43.5,60.5,182,119,63,420,0.12
1992,XU,WAHA92,XU WAHA92,5/28/1992,1992149,27,26.8,27,1992122,,24.4,35.6,13.7,13.4,78.2,11.2,150.08,241.19,42.6,60.5,185,120,70,375,0.12
1992,YT,WAHA92,YT WAHA92,5/28/1992,1992149,27,26.7,27,1992122,,23.5,35,13.3,12.7,76,11.5,146.05,227.5,41,59.9,179,118,71,372,0.12
1992,ZS,WAHA92,ZS WAHA92,5/28/1992,1992149,27,25.3,25,1992124,,20.7,32.6,13.2,12.8,74.6,11.9,152.32,211.9,42,60.9,152,97,46,370,0.12
1992,LH,WAIT92,LH WAIT92,5/22/1992,1992143,26,25.6,26,1992117,,21.1,33.5,11.8,12.3,73.4,12.4,152.52,201.8375,39.9,57,161,104,50,308,0.12
1992,RA,WEGO92,RA WEGO92,5/27/1992,1992148,29,28,28,1992120,,26,38.8,14,13.2,83.8,12.8,168.96,263.84,45,60.2,204,134,87,420,0.12
1992,SZ,WEGO92,SZ WEGO92,5/27/1992,1992148,29,26.3,26,1992122,,23.2,37.7,13.8,12.9,77.4,14.5,187.05,251.6475,39.7,60.8,180,113,63,372,0.12
1992,TY,WEGO92,TY WEGO92,5/27/1992,1992148,29,28.9,29,1992119,,27,40,13.5,13.7,83.5,13,178.1,272,43.5,59.9,209,145,98,428,0.13
1992,UX,WEGO92,UX WEGO92,5/27/1992,1992148,29,26.9,27,1992121,,23.2,37.5,12.6,12.6,79,14.3,180.18,236.25,41.5,60.3,181,118,75,385,0.12
1992,VW,WEGO92,VW WEGO92,5/27/1992,1992148,29,27.3,27,1992121,F,24.8,38.8,13.4,12.4,79.4,14,173.6,250.26,40.6,59.1,193,123,80,350,0.12
1992,doa,WILG92,doa WILG92,6/2/1992,1992154,28,27.4,27,1992127,,23.3,35.6,14.2,12.2,79.6,12.3,150.06,234.96,44,58.1,185,127,80,406,0.13
1992,II,WILG92,II WILG92,6/2/1992,1992154,28,27,27,1992127,,25.9,39.3,14.3,13.8,86.4,13.4,184.92,276.0825,47.1,63.6,190,128,69,440,0.12
1992,JH,WILG92,JH WILG92,6/2/1992,1992154,28,26.9,27,1992127,,25,38.5,14.3,13.8,82.5,13.5,186.3,270.4625,44,62.5,185,122,72,465,0.12
1992,KG,WILG92,KG WILG92,6/2/1992,1992154,28,26.2,26,1992128,,24,37.1,14.6,13.9,79.9,13.1,182.09,264.3375,42.8,63.1,179,112,61,450,0.12
1992,EN,WILO92,EN WILO92,5/26/1992,1992147,28,27.8,28,1992119,,25.6,38.3,12.4,12.8,80.6,12.7,162.56,241.29,42.3,61.2,195,131,85,440,0.12
1992,FM,WILO92,FM WILO92,5/26/1992,1992147,28,28,28,1992119,M,22.8,35.3,13.2,12.4,79.6,12.5,155,225.92,44.3,62.2,192,136,86,435,0.12
1992,HK,WILO92,HK WILO92,5/26/1992,1992147,28,26.9,27,1992120,,23.6,35.4,13,13,77.1,11.8,153.4,230.1,41.7,59.5,178,124,70,432,0.13
1992,AR,WINK92,AR WINK92,5/25/1992,1992146,28,28.1,28,1992118,M,26,38.5,12,13.8,83.2,12.5,172.5,248.325,44.7,65,196,140,85,425,0.12
1992,WW,WINK92,WW WINK92,5/25/1992,1992146,28,27.4,27,1992119,,24.4,36.4,12.1,11.9,76.6,12,142.8,218.4,40.2,59.7,180,128,80,355,0.12
1992,XV,WINK92,XV WINK92,5/25/1992,1992146,28,26.1,26,1992120,,23.8,34.6,12.7,12.1,75,10.8,130.68,214.52,40.4,57.2,167,105,64,315,0.12
1992,YU,WINK92,YU WINK92,5/25/1992,1992146,28,28.4,28,1992118,,25,38.4,12.1,13.4,81.6,13.4,179.56,244.8,43.2,63.2,202,142,90,435,0.12
1992,ZT,WINK92,ZT WINK92,5/25/1992,1992146,28,28.6,29,1992117,,24.3,36.2,11.8,12,78.3,11.9,142.8,215.39,42.1,60.1,192,146,90,350,0.12
1993,MD,ALOT93,MD ALOT93,5/25/1993,1993145,26,27,27,1993118,,23.1,35.4,13.1,13.1,76.8,12.3,161.13,231.87,41.4,59.9,190,123,75,420,0.13
1993,BN,BROW93,BN BROW93,5/25/1993,1993145,29,26.8,27,1993118,,24.1,36.7,13.9,13.6,79.7,12.6,171.36,252.3125,43,62.6,190,119,71,455,0.12
1993,CM,BROW93,CM BROW93,5/25/1993,1993145,29,26.6,27,1993118,,22.9,36.1,13.6,13.5,76.4,13.2,178.2,244.5775,40.3,61.8,183,113,71,435,0.12
1993,DL,BROW93,DL BROW93,5/25/1993,1993145,29,27.4,27,1993118,,23.4,36.4,13.4,12.6,79.2,13,163.8,236.6,42.8,58.9,188,126,82,420,0.13
1993,AO,BYWY93,AO BYWY93,5/25/1993,1993145,27,26.3,26,1993119,,25.8,38.7,13.3,12,80.3,12.9,154.8,244.7775,41.6,56.6,176,122,55,340,0.12
1993,AN,CARD93,AN CARD93,5/27/1993,1993147,26,24.9,25,1993122,,20.6,33.4,13.2,12,72.4,12.8,153.6,210.42,39,52.2,136,89,35,270,0.12
1993,BM,CARD93,BM CARD93,5/27/1993,1993147,26,25.8,26,1993121,,20.7,32.6,12.3,12.3,72,11.9,146.37,200.49,39.4,51.5,158,106,55,320,0.13
1993,YQ,CARD93,YQ CARD93,5/27/1993,1993147,26,25.5,26,1993121,,20.7,31.7,13.6,12.6,71.3,11,138.6,207.635,39.6,51.4,150,107,43,335,0.14
1993,ZP,CARD93,ZP CARD93,5/27/1993,1993147,26,26.5,27,1993120,M,23.5,35.7,13.1,13.3,78.1,12.2,162.26,235.62,42.4,59.4,172,117,65,445,0.13
1993,EK,HABL93,EK HABL93,5/25/1993,1993145,25,26.8,27,1993118,M,23.6,38.8,13.9,12.2,79.4,15.2,185.44,253.17,40.6,62.9,182,118,72,435,0.12
1993,FJ,HABL93,FJ HABL93,5/25/1993,1993145,25,26.5,27,1993118,,23.2,35.9,14.3,13.3,80.8,12.7,168.91,247.71,44.9,64.2,178,116,68,475,0.12
1993,GI,HABL93,GI HABL93,5/25/1993,1993145,25,25.3,25,1993120,M,22.3,35.1,13.7,12.9,77.8,12.8,165.12,233.415,42.7,61.9,162,96,44,395,0.12
1993,HH,HABL93,HH HABL93,5/25/1993,1993145,25,26.2,26,1993119,M,23.1,36,13.2,13.2,79.3,12.9,170.28,237.6,43.3,62.9,175,107,65,455,0.12
1993,IG,HABL93,IG HABL93,5/25/1993,1993145,25,26.8,27,1993118,,23.6,36.6,14,13.3,79.7,13,172.9,249.795,43.1,62,186,119,71,480,0.13
1993,AP,HART93,AP HART93,5/24/1993,1993144,26,26.4,26,1993118,M,23.5,38,13.7,12.9,79.4,14.5,187.05,252.7,41.4,64.3,180,112,67,440,0.12
1993,EL,HART93,EL HART93,5/24/1993,1993144,26,25.9,26,1993118,,21.7,34.7,13.3,12.4,77.5,13,161.2,222.9475,42.8,62.8,177,110,52,405,0.12
1993,FK,HART93,FK HART93,5/24/1993,1993144,26,26.5,27,1993117,,23.3,36.3,13.4,13.9,78.5,13,180.7,247.7475,42.2,63.2,178,117,67,450,0.12
1993,GJ,HART93,GJ HART93,5/24/1993,1993144,26,25.3,25,1993119,,20,34.8,12.5,12,72.4,14.8,177.6,213.15,37.6,58.9,152,91,50,360,0.12
1993,PZ,HOME93,PZ HOME93,5/27/1993,1993147,25,25.6,26,1993121,,23,35.2,13.9,12.8,78.1,12.2,156.16,234.96,42.9,61,158,102,53,392,0.12
1993,QY,HOME93,QY HOME93,5/27/1993,1993147,25,25.8,26,1993121,,24,35.6,13,12.9,77.9,11.6,149.64,230.51,42.3,62.5,158,107,55,375,0.12
1993,RX,HOME93,RX HOME93,5/27/1993,1993147,25,24.7,25,1993122,,23,34.2,14,13.2,74.4,11.2,147.84,232.56,40.2,62.8,145,79,35,430,0.12
1993,SW,HOME93,SW HOME93,5/27/1993,1993147,25,25.4,25,1993122,,21,31.4,13,12.6,72.6,10.4,131.04,200.96,41.2,61.9,153,97,49,355,0.11
1993,TV,HOME93,TV HOME93,5/27/1993,1993147,25,25.4,25,1993122,,23.1,35.2,13.5,12.7,77.2,12.1,153.67,230.56,42,60.5,156,98,49,360,0.12
1993,UU,HOME93,UU HOME93,5/27/1993,1993147,25,24.8,25,1993122,,23.1,33.8,13.6,12.7,77.1,10.7,135.89,222.235,43.3,62.3,147,81,39,405,0.12
1993,QK,KAYS93,QK KAYS93,5/20/1993,1993140,29,26.7,27,1993113,,24,36.1,13.2,12.6,80.2,12.1,152.46,232.845,44.1,59.3,176,123,65,380,0.12
1993,RJ,KAYS93,RJ KAYS93,5/20/1993,1993140,29,27.7,28,1993112,,25,37.3,13.5,12.7,79.9,12.3,156.21,244.315,42.6,61.6,188,131,83,370,0.12
1993,SI,KAYS93,SI KAYS93,5/20/1993,1993140,29,27,27,1993113,F,24.6,37.2,12.5,12.8,79.4,12.6,161.28,235.29,42.2,60.5,182,124,73,395,0.12
1993,NN,KLIN93,NN KLIN93,5/19/1993,1993139,25,25.7,26,1993113,,23.2,37.6,14.1,13.5,79.8,14.4,194.4,259.44,42.2,62,164,105,52,420,0.12
1993,OM,KLIN93,OM KLIN93,5/19/1993,1993139,25,24.6,25,1993114,,19.8,32.8,13.7,12.5,72.5,13,162.5,214.84,39.7,58.6,135,76,35,385,0.12
1993,PL,KLIN93,PL KLIN93,5/19/1993,1993139,25,25.3,25,1993114,,21.5,33.6,13.8,12.9,75.4,12.1,156.09,224.28,41.8,58.6,154,94,49,410,0.13
1993,EW,KNOL93,EW KNOL93,5/17/1993,1993137,24,25.6,26,1993111,,23.4,37.7,14.8,13.7,80.8,14.3,195.91,268.6125,43.1,60.4,155,99,53,420,0.12
1993,FV,KNOL93,FV KNOL93,5/17/1993,1993137,24,25.3,25,1993112,,23,34.8,14,12.5,75.5,11.8,147.5,230.55,40.7,62.2,149,94,47,380,0.12
1993,GU,KNOL93,GU KNOL93,5/17/1993,1993137,24,26,26,1993111,,21.6,32.1,12.8,12,75.9,10.5,126,199.02,43.8,60.1,154,105,61,360,0.12
1993,HG,KRUM93,HG KRUM93,6/3/1993,1993154,26,25.6,26,1993128,,23,36.4,15,13.7,78.8,13.4,183.58,261.17,42.4,59.9,159,102,53,440,0.13
1993,IF,KRUM93,IF KRUM93,6/3/1993,1993154,26,25.6,26,1993128,,23,34.2,14.5,13.2,77,11.2,147.84,236.835,42.8,59.2,167,102,50,405,0.12
1993,L-2,KRUM93,L-2 KRUM93,6/3/1993,1993154,26,24.9,25,1993129,,19.9,31.6,13.1,12,71.5,11.7,140.4,198.29,39.9,58.2,140,83,42,280,0.11
1993,KD,LIBE93,KD LIBE93,6/7/1993,1993158,25,26.8,27,1993131,F,21.6,32.7,12.7,12,75.4,11.1,133.2,201.9225,42.7,61.5,175,120,71,375,0.12
1993,LC,LIBE93,LC LIBE93,6/7/1993,1993158,25,26,26,1993132,F,21.4,34.1,12.8,12.5,74.7,12.7,158.75,215.6825,40.6,58.3,163,105,61,335,0.12
1993,MB,LIBE93,MB LIBE93,6/7/1993,1993158,25,25,25,1993133,,18.1,27.3,12.7,11.8,66.8,9.2,108.56,167.2125,39.5,53.3,145,87,42,275,0.12
1993,NA,LIBE93,NA LIBE93,6/7/1993,1993158,25,24.6,25,1993133,,19.7,32.5,13.1,12,69.9,12.8,153.6,203.9375,37.4,55.8,133,77,33,245,0.11
1993,CL,LISH93,CL LISH93,6/1/1993,1993152,26,26,26,1993126,,23.9,39.3,12.5,14.2,79.1,15.4,218.68,262.3275,39.8,62.4,172,116,69,440,0.12
1993,DK,LISH93,DK LISH93,6/1/1993,1993152,26,26,26,1993126,F,22.4,33.7,12.4,13.4,74.6,11.3,151.42,217.365,40.9,59.2,165,103,52,345,0.12
1993,GH,LYDL93,GH LYDL93,6/2/1993,1993153,30,28.6,29,1993124,,25,37.6,12,13.7,79,12.6,172.62,241.58,41.4,57.9,207,146,90,375,0.12
1993,JF,MANN93,JF MANN93,5/25/1993,1993145,28,25.7,26,1993119,,21.4,32.8,11.4,12.6,73.7,11.4,143.64,196.8,40.9,53.6,177,101,55,340,0.13
1993,KE,MANN93,KE MANN93,5/26/1993,1993146,28,25.7,26,1993120,,22.7,36.4,13.3,12.7,76.3,13.7,173.99,236.6,39.9,53.7,170,108,49,340,0.13
1993,LD,MANN93,LD MANN93,5/26/1993,1993146,28,25.8,26,1993120,,22.1,33.8,13.4,12.4,74.7,11.7,145.08,218.01,40.9,57.6,165,107,54,340,0.12
1993,CN,PARP93,CN PARP93,5/21/1993,1993141,24,25.1,25,1993116,,20.3,31.3,12.6,12.5,72.8,11,137.5,196.4075,41.5,59,152,88,46,355,0.12
1993,DM,PARP93,DM PARP93,5/21/1993,1993141,24,25,25,1993116,,20,32.2,11.6,12.4,73.9,12.2,151.28,193.2,41.7,56.4,146,93,38,330,0.12
1993,YC,PARP93,YC PARP93,5/21/1993,1993141,24,24.7,25,1993116,,20.6,33.4,13.6,11.8,73.8,12.8,151.04,212.09,40.4,57.7,143,81,34,360,0.12
1993,ZB,PARP93,ZB PARP93,5/21/1993,1993141,24,25.1,25,1993116,F,19.5,30.7,12.7,13.1,69.5,11.2,146.72,198.015,38.8,55.9,145,88,45,350,0.13
1993,VT,SDON93,VT SDON93,5/27/1993,1993147,24,25.1,25,1993122,,20.5,32.3,13.1,12.4,72.3,11.8,146.32,205.9125,40,60.9,144,90,43,405,0.12
1993,WS,SDON93,WS SDON93,5/27/1993,1993147,24,25.6,26,1993121,,22.5,34.6,14.2,14.2,76.5,12.1,171.82,245.66,41.9,62,163,100,55,475,0.13
1993,XR,SDON93,XR SDON93,5/27/1993,1993147,24,25.6,26,1993121,,20.7,32.9,12.8,12.4,73.6,12.2,151.28,207.27,40.7,62,161,104,51,445,0.12
1993,PY,SEC293,PY SEC293,6/18/1993,1993169,25,24.5,25,1993144,,18.4,31.7,12.8,11.4,69.5,13.3,151.62,191.785,37.8,53,129,78,29,250,0.12
1993,QX,SEC293,QX SEC293,6/18/1993,1993169,25,24.4,24,1993145,,19.6,31,13.6,11.7,69.1,11.4,133.38,196.075,38.1,52.7,125,75,27,250,0.12
1993,IS,STAD93,IS STAD93,5/18/1993,1993138,25,26,26,1993112,,23.5,35.2,14.5,13.9,77.8,11.7,162.63,249.92,42.6,59.2,165,110,56,400,0.12
1993,JR,STAD93,JR STAD93,5/18/1993,1993138,25,25.1,25,1993113,,20.3,31.8,13.9,12.3,73.7,11.5,141.45,208.29,41.9,57.3,154,93,43,350,0.12
1993,KQ,STAD93,KQ STAD93,5/18/1993,1993138,25,25.8,26,1993112,,21.3,33.5,12.9,12.6,73,12.2,153.72,213.5625,39.5,57.5,160,105,57,445,0.13
1993,TH,SWEG93,TH SWEG93,5/20/1993,1993140,24,25.2,25,1993115,F,21.2,31.8,13.1,12.1,71,10.6,128.26,200.34,39.2,56.9,146,90,48,340,0.12
1993,UG,SWEG93,UG SWEG93,5/20/1993,1993140,24,25.4,25,1993115,,20.2,31.9,12.2,12,72.8,11.7,140.4,192.995,40.9,56.3,163,97,50,330,0.12
1993,EJ,TORG93,EJ TORG93,6/1/1993,1993152,28,25.7,26,1993126,,24.4,36.8,14.5,13.8,79.8,12.4,171.12,260.36,43,60.7,162,105,50,290,0.11
1993,FI,TORG93,FI TORG93,6/1/1993,1993152,28,26.5,27,1993125,,23.5,37.3,13.4,12.8,76.3,13.8,176.64,244.315,39,58.8,176,122,61,320,0.12
1993,W-3,TORG93,W-3 TORG93,5/29/1993,1993149,25,24.8,25,1993124,,22,32.5,13.4,13.2,73,10.5,138.6,216.125,40.5,57.4,140,86,34,288,0.12
1993,HI,WAHA93,HI WAHA93,5/24/1993,1993144,26,25.5,26,1993118,,19.5,31.8,13.1,12.6,71.9,12.3,154.98,204.315,40.1,59.5,151,100,50,380,0.12
1993,IH,WAHA93,IH WAHA93,5/24/1993,1993144,26,26.8,27,1993117,,21.4,34.1,12.2,12.3,73.4,12.7,156.21,208.8625,39.3,58.5,170,119,73,395,0.13
1993,JG,WAHA93,JG WAHA93,5/24/1993,1993144,26,26.4,26,1993118,M,24,37.1,14.8,13.7,81.3,13.1,179.47,264.3375,44.2,62.7,176,118,63,460,0.12
1993,KF,WAHA93,KF WAHA93,5/24/1993,1993144,26,27.5,28,1993116,,24.2,36.4,14,14.1,81.7,12.2,172.02,255.71,45.3,64.3,190,130,81,490,0.12
1993,LE,WAHA93,LE WAHA93,5/24/1993,1993144,26,26.6,27,1993117,,21.7,34.1,12.9,12,76.7,12.4,148.8,212.2725,42.6,62.7,175,115,69,395,0.12
1993,NC,WEGO93,NC WEGO93,5/25/1993,1993145,25,26,26,1993119,M,21.7,34.6,13.4,13.1,75.1,12.9,168.99,229.225,40.5,61.5,165,108,59,380,0.12
1993,OB,WEGO93,OB WEGO93,5/25/1993,1993145,25,26.7,27,1993118,,22.4,34.8,13.6,13.5,78.1,12.4,167.4,235.77,43.3,63,177,123,67,420,0.12
