"HatchDateJulYear","ID","FieldAge","CalcAge","AllSex","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight","NestName","Year","Head","WingChord","Primary7","TailLength"
2004153,"LN LRI204",26,25.6,"F",19.8,11.7,12.5,30.9,11.1,138.75,186.945,39.3,54.1,267,"LRI204",2004,70.2,167,111,42
2005108,"AO-WS TRUP05",25,24.4,"M",21.1,11,11.1,33.1,12,133.2,182.8775,37.7,55.4,245,"TRUP05",2005,70.8,132,74,23
2005108,"AW TRUP05",25,25,"M",21.5,11.6,11,33,11.5,126.5,186.45,42.1,58.5,260,"TRUP05",2005,75.1,142,91,36
2005108,"BD TRUP05",25,26.6,"M",22.7,12.3,12.3,30.2,7.5,92.25,185.73,46.7,58.7,350,"TRUP05",2005,76.9,178,126,60
2005108,"BT CCLI05",NA,27.4,"M",21.2,11.7,12.8,34.4,13.2,168.96,210.7,40.7,56,360,NA,NA,NA,NA,NA,NA
2005108,"CS CCLI05",NA,26.4,"F",22.4,10.9,12,31.5,9.1,109.2,180.3375,41.6,56.3,330,NA,NA,NA,NA,NA,NA
2005108,"CU TRUP05",25,26.3,"M",23,11.5,12.5,35,12,150,210,40.4,57.1,337,"TRUP05",2005,75.4,170,114,63
2005109,"CT SWEG05",28,27.8,"F",23.1,14.9,13.1,36.7,13.6,178.16,256.9,42.2,59.4,412,"SWEG05",2005,78.9,190,134,83
2005109,"ES HAWA05",24,25.2,"F",21.2,11.3,12,31.8,10.6,127.2,185.235,40.8,58.1,296,"HAWA05",2005,72.6,159,94,43
2005109,"FR HAWA05",24,25.7,"M",22.1,13.6,12.63,34,11.9,150.297,222.955,41,59.8,368,"HAWA05",2005,75,170,103,53
2005109,"IN SWEG05",28,26.8,"F",21.5,13.3,12.7,33.9,12.4,157.48,220.35,41.6,59.7,362,"SWEG05",2005,75.5,182,122,69
2005109,"IO HAWA05",24,25.1,"M",22.2,12.2,12.7,31.4,9.2,116.84,195.465,44.5,58.2,300,"HAWA05",2005,75.9,152,91,45
2005109,"JN HAWA05",24,24.6,"F",18.9,12.5,11.8,29.6,10.7,126.26,179.82,39.8,56.2,230,"HAWA05",2005,69.4,139,80,33
2005109,"KL SWEG05",28,27.5,"M",23.5,13,12.6,36.1,12.6,158.76,231.04,41.3,57.3,365,"SWEG05",2005,77.4,187,130,79
2005109,"KM STAD05",27,25.4,"M",22.3,12.8,12.6,34.3,12,151.2,217.805,40.2,54.8,355,"STAD05",2005,74.5,158,98,48
2005109,"MK STAD05",27,25.3,"M",21.3,11.9,12,34.4,13.1,157.2,205.54,37.3,53.5,287,"STAD05",2005,71.7,160,100,41
2005109,"NJ STAD05",27,27,"M",23.8,12.7,13.6,37.6,13.8,187.68,247.22,40.5,58.5,394,"STAD05",2005,78.1,188,125,72
2005109,"OI FOWA05",27,26.3,"M",24.2,13.5,12.8,39.8,15.6,199.68,261.685,40.4,61.5,400,"FOWA05",2005,80.2,179,118,60
2005109,"QG FOWA05",27,26.6,"F",22.7,12.1,12,35.2,12.5,150,212.08,42.3,58.8,380,"FOWA05",2005,77.5,172,118,68
2005109,"RF FOWA05",27,26,"F",23.2,12.7,12.1,34.1,10.9,131.89,211.42,41,58.2,347,"FOWA05",2005,75.1,164,106,60
2005109,"SE FOWA05",27,27,"M",22.8,14,14,36.7,13.9,194.6,256.9,42.8,61.6,422,"FOWA05",2005,79.5,183,126,72
2005109,"UC SWEG05",28,27.5,"F",24.2,13.4,13.8,37.7,13.5,186.3,256.36,41.8,57.3,414,"SWEG05",2005,79.5,192,126,83
2005109,"XZ FOWA05",27,25.1,"M",20.8,12.5,11.6,33.8,13,150.8,203.645,40.6,60.1,356,"FOWA05",2005,74.4,148,92,42
2005110,"AV HAPA05",26,26.5,"F",21.8,12.3,13.4,34.4,12.6,168.84,221.02,40.7,61.5,370,"HAPA05",2005,75.1,178,118,65
2005110,"PF MCUN05",NA,28,"M",21.7,11.8,13,34.9,13.2,171.6,216.38,43,56,365,NA,NA,NA,NA,NA,NA
2005110,"SC MCUN05",NA,28.4,"F",21.6,11,12.4,34.1,12.5,155,199.485,41,55.3,320,NA,NA,NA,NA,NA,NA
2005110,"ZX HAPA05",26,26.6,"M",23.3,12.8,13.3,36.7,13.4,178.22,239.4675,42.4,58.9,480,"HAPA05",2005,79.1,176,117,68
2005111,"JL LRIS05",28,27.4,"F",22.3,10.8,11.6,34.2,11.9,138.04,191.52,43,59.9,360,"LRIS05",2005,77.2,186,126,81
2005111,"UA MCUN05",29,26.2,"M",19.2,11.1,11.2,32.5,13.3,148.96,181.1875,38.7,50.3,285,"MCUN05",2005,71.2,168,118,56
2005111,"VZ MCUN05",29,26.1,"F",18,10.2,12.3,31.3,13.3,163.59,176.0625,37.3,50.4,285,"MCUN05",2005,68.6,168,114,57
2005112,"DS FOPA05",24,25.4,"F",19.8,11.6,12.1,32.7,12.9,156.09,193.7475,40.1,57.9,351,"FOPA05",2005,72.8,153,96,49
2005112,"ER FOPA05",24,25.3,"F",20.3,11.4,11.5,31.8,11.5,132.25,182.055,40.3,58.8,350,"FOPA05",2005,72.1,149,92,50
2005112,"FQ FOPA05",24,25.6,"M",20.4,12.8,12.7,33.5,13.1,166.37,213.5625,41.3,61.3,375,"FOPA05",2005,74.8,163,103,51
2005112,"FR NBUR05",28,27,"F",22.4,10.6,10.7,32.5,10.1,108.07,173.0625,42.1,52.6,328,"NBUR05",2005,74.6,175,122,74
2005112,"GP 96IR05",24,25.6,"F",22.1,11.9,12.7,34.6,12.5,158.75,212.79,39.6,57.2,385,"96IR05",2005,74.2,158,100,55
2005112,"IL NEEL05",NA,27.6,"M",22.3,12,12.8,35.1,12.8,163.84,217.62,42.8,59.3,372,NA,NA,NA,NA,NA,NA
2005112,"JM 96IR05",24,24.6,"M",19.9,13.3,12,33.1,13.2,158.4,209.3575,38.61,58.4,370,"96IR05",2005,71.71,135,78,31
2005112,"KJ NEEL05",NA,27,"M",24.6,12.7,13.3,37.1,12.5,166.25,241.15,42.5,55.2,365,NA,NA,NA,NA,NA,NA
2005112,"KK WILG05",27,26,"F",22.5,13.5,12.7,36.9,14.4,182.88,241.695,40.2,59.3,370,"WILG05",2005,77.1,168,112,56
2005112,"LJ WILG05",27,26.4,"F",22.9,12.8,12.3,36.5,13.6,167.28,229.0375,40.9,61.4,405,"WILG05",2005,77.4,173,115,66
2005112,"MH NEEL05",NA,27.8,"F",23.7,12.6,12.8,35.9,12.2,156.16,227.965,41.7,55.5,347,NA,NA,NA,NA,NA,NA
2005112,"MI WILG05",27,25.7,"F",22.3,12.6,12.7,33.6,11.3,143.51,212.52,41,59.8,372,"WILG05",2005,74.6,166,105,52
2005112,"NH WILG05",27,26.4,"F",23.3,12.8,12.7,35.4,12.1,153.67,225.675,41.3,59.5,397,"WILG05",2005,76.7,174,112,67
2005112,"OG WILG05",27,26.7,"M",24.7,12.7,13.8,39,14.3,197.34,258.375,43.1,63.6,445,"WILG05",2005,82.1,183,121,68
2005112,"WY NBUR05",28,25.5,"M",19.9,10.7,9.9,33.7,13.8,136.62,173.555,39.6,49.4,287,"NBUR05",2005,73.3,152,103,45
2005112,"XX NBUR05",28,26.7,"M",22.6,11.4,11.1,34,11.4,126.54,191.25,43.4,54.2,351,"NBUR05",2005,77.4,181,125,65
2005112,"YW NBUR05",28,26.3,"M",22.6,11.6,11.3,32.8,10.2,115.26,187.78,45.4,55.5,372,"NBUR05",2005,78.2,171,119,58
2005112,"ZV NBUR05",28,27.1,"M",22.4,11.6,11.4,31.9,9.5,108.3,183.425,43.9,55.2,320,"NBUR05",2005,75.8,182,129,70
2005113,"BU IEQR05",24,24.9,"F",21,12.1,11.5,33.5,12.5,143.75,197.65,39.2,58.5,305,"IEQR05",2005,72.7,143,90,35
2005113,"LK IEQR05",24,25.6,"F",22.2,13,11.8,34.6,12.4,146.32,214.52,40.3,59.2,350,"IEQR05",2005,74.9,163,100,53
2005113,"NI IEQR05",24,25.2,"F",21.6,12.4,12.4,33.3,11.7,145.08,206.46,41,60,295,"IEQR05",2005,74.3,152,94,42
2005113,"QF IEQR05",24,25,"F",21.4,14,12.4,34.5,13.1,162.44,227.7,39.5,58.8,312,"IEQR05",2005,74,149,91,38
2005113,"RC SMUR05",NA,27.3,"M",25.3,12.8,13.8,37.1,11.8,162.84,246.715,45.2,59.9,410,NA,NA,NA,NA,NA,NA
2005113,"SB SMUR05",NA,28,"F",24.1,12.4,13.1,37.5,13.4,175.54,239.0625,43.1,57.2,379,NA,NA,NA,NA,NA,NA
2005113,"TA SMUR05",NA,27.8,"F",24.4,12.5,13.4,37.4,13,174.2,242.165,42.4,56.8,368,NA,NA,NA,NA,NA,NA
2005114,"AS WWCK05",29,26.5,"M",23.3,12.6,13.9,36.7,13.4,186.26,243.1375,41.1,58.3,440,"WWCK05",2005,77.8,171,118,66
2005114,"BR HOMC05",NA,25.1,"F",22.6,13.4,12.2,35.8,13.2,161.04,229.12,39.7,56.1,320,NA,NA,NA,NA,NA,NA
2005114,"CQ HOMC05",NA,26.9,"F",23.8,13.4,13,37.5,13.7,178.1,247.5,42.5,59.8,387,NA,NA,NA,NA,NA,NA
2005114,"DP EDBL05",NA,27.9,"M",28.3,13,13.8,39,10.7,147.66,261.3,43.9,61.5,456,NA,NA,NA,NA,NA,NA
2005114,"DQ ROGO05",27,27,"F",22,12.6,12.9,34.7,12.7,163.83,221.2125,40.5,55.3,362,"ROGO05",2005,75.2,170,119,76
2005114,"EO EDBL05",NA,27.7,"M",25.8,12.5,12.9,39.6,13.8,178.02,251.46,44.2,61.6,460,NA,NA,NA,NA,NA,NA
2005114,"FN EDBL05",NA,28.7,"M",26.6,13,14,40.4,13.8,193.2,272.7,44.2,63.3,460,NA,NA,NA,NA,NA,NA
2005114,"WX WWCK05",29,27.7,"M",25,12.4,14.1,39.6,14.6,205.86,262.35,44.1,64.1,431,"WWCK05",2005,83.7,199,141,74
2005114,"XW WWCK05",29,27.5,"M",24.2,13,14,37.1,12.9,180.6,250.425,44.5,60,424,"WWCK05",2005,81.6,189,131,79
2005114,"YV WWCK05",29,27.4,"",25.3,13.5,14.6,39.4,14.1,205.86,276.785,43.8,62.5,441,"WWCK05",2005,83.2,192,135,74
2005114,"ZU WWCK05",29,27.3,"F",23.5,11.7,13.1,35.1,11.6,151.96,217.62,42.4,56.6,405,"WWCK05",2005,77.5,188,130,75
2005115,"EP ORHA05",26,26.2,"F",22.8,12.6,12.7,34.2,11.4,144.78,216.315,43.5,58.6,377,"ORHA05",2005,77.7,167,110,62
2005116,"AT EHCR05",25,25.7,"M",22.6,12.95,12.8,36.4,13.8,176.64,234.325,43.9,64.2,415,"EHCR05",2005,80.3,167,107,50
2005116,"BS EHCR05",25,25.5,"M",21.2,11.6,12.2,35,13.8,168.36,208.25,42.7,62.6,372,"EHCR05",2005,77.7,159,99,50
2005116,"CR EHCR05",25,25.4,"F",21.4,12.4,12.1,33.8,12.4,150.04,207.025,40.7,59.7,343,"EHCR05",2005,74.5,156,98,46
2005116,"FO PECI05",25,25.1,"F",22.2,12.6,13.8,35,12.8,176.64,231,40.6,60.7,397,"PECI05",2005,75.6,148,90,46
2005116,"GN PECI05",25,25.5,"F",21.5,12.1,13.2,33.5,12,158.4,211.8875,40.7,58.8,429,"PECI05",2005,74.2,148,97,52
2005116,"HL HORC05",28,25.5,"F",20.8,11.8,11,32.4,11.6,127.6,184.68,40.2,56.3,330,"HORC05",2005,72.6,157,102,49
2005116,"HM PECI05",25,25.7,"F",21,13,12.7,33.8,12.8,162.56,217.165,40.5,59.2,392,"PECI05",2005,74.3,162,104,53
2005116,"IK HORC05",28,27.2,"M",22.9,12.8,13.3,35.8,12.9,171.57,233.595,42.2,59,393,"HORC05",2005,78,188,130,72
2005116,"OF SEPG05",26,26.8,"M",24.8,12.2,12.3,38.2,13.4,164.82,233.975,41.3,61.2,415,"SEPG05",2005,79.5,189,116,74
2005116,"PE SEPG05",26,26.3,"M",21.6,12.3,12.4,35,13.4,166.16,216.125,41,58.8,347,"SEPG05",2005,76,179,121,54
2005117,"MG PGLN05",28,27.3,"F",22.3,12.3,12.3,32.4,10.1,124.23,199.26,43.9,56.5,350,"PGLN05",2005,76.3,182,129.5,75
2005117,"NG BRBI05",25,25.8,"",22.8,12.7,12.4,35.4,12.6,156.24,222.135,42.5,59.6,396,"BRBI05",2005,77.9,166,106,56
2005117,"UZ EQUI05",26,26.5,"F",22.3,13.2,14.2,35.1,12.8,181.76,240.435,40.5,57.7,408,"EQUI05",2005,75.6,176,119,64
2005117,"VY EQUI05",26,26.9,"M",22.4,13.4,13.2,34.3,11.9,157.08,228.095,45.8,59.6,412,"EQUI05",2005,80.1,179,124,69
2005119,"NF EFER05",26,26.2,"F",23.5,11.9,12.8,35.2,11.7,149.76,217.36,40.4,60.1,390,"EFER05",2005,75.6,177,110,63
2005119,"OE EFER05",26,26.2,"",24.4,13.6,12.6,35.8,11.4,143.64,234.49,43.1,62.4,438,"EFER05",2005,78.9,182,113,59
2005119,"RB EFER05",26,25.1,"M",22.3,13.5,11.9,33.9,11.6,138.04,215.265,43.3,60.8,378,"EFER05",2005,77.2,152,90,45
2005122,"AR VAIR05",28,27.1,"F",22.3,13.4,13,37,14.7,191.1,244.2,39.2,59.2,377,"VAIR05",2005,76.2,185,131,70
2005122,"BQ VAIR05",28,27.4,"M",25.7,13.6,14.1,37.7,12,169.2,261.0725,43.8,61,453,"VAIR05",2005,81.5,194,133,76
2005122,"CP VAIR05",28,26.4,"M",24.9,13.3,13.7,36.4,11.5,157.55,245.7,42.1,59,410,"VAIR05",2005,78.5,195,117,63
2005122,"DO VAIR05",28,27.1,"F",22.9,13.7,12.5,34.3,11.4,142.5,224.665,42.3,59.9,358,"VAIR05",2005,76.6,183,127,73
2005122,"ZT VAIR05",28,26.1,"F",22.6,13.3,12.2,35.5,12.9,157.38,226.3125,40.6,59.4,360,"VAIR05",2005,76.1,169,110,61
2005124,"EN WKAY05",26,25.6,"F",17,12.4,10.9,29,12,130.8,168.925,38.7,45.2,205,NA,NA,NA,NA,NA,NA
2005130,"HK IRIS05",28,27.8,"F",25.4,12.6,14.5,33.1,7.7,111.65,224.2525,48.9,59.3,398,"IRIS05",2005,82,202,132,86
2005130,"KH IRIS05",28,27.7,"F",27.4,13.5,14,40.4,13,182,277.75,43.5,59.9,425,"IRIS05",2005,83.9,192,135,80
2005131,"LG IRIS05",27,26.8,"F",24.8,13.4,13.2,37.6,12.8,168.96,250.04,42.9,55.5,400,"IRIS05",2005,80.5,180,121,71
2005132,"GL JSUP05",NA,24.2,"F",17.7,12.1,11.5,29.7,12,138,175.23,35.8,47,203,NA,NA,NA,NA,NA,NA
2005132,"IJ IRIS05",26,25.4,"F",23.2,13.2,12.9,32.4,9.2,118.68,211.41,45,59,390,"IRIS05",2005,77.4,163,99,48
2005140,"MF SLI205",24,24,"F",20.4,12.8,12.3,31.6,11.2,137.76,198.29,36.1,52.5,290,"SLI205",2005,67.7,108,59,19
2005140,"OD HNES05",26,25.8,"",25.4,13.6,12.7,39.6,14.2,180.34,260.37,42.4,59,389,"HNES05",2005,82,162,108,52
2005140,"PC HNES05",26,25.6,"",25,13.2,13.3,32.6,7.6,101.08,215.975,47,61.6,392,"HNES05",2005,79.6,166,101,53
2005141,"NE HNES05",25,25.1,"",23.5,12.4,13.5,30.7,7.2,97.2,198.7825,45.4,57.4,365,"HNES05",2005,76.1,153,91,45
2005142,"QB HNES05",24,24.5,"",21.5,13.2,12.5,29.4,7.9,98.75,188.895,43.9,57.5,275,"HNES05",2005,73.3,120,82,20
2006103,"II LOCO06",27,26.8,"F",23,12.2,12.2,37.5,14.5,176.9,228.75,40.1,60.7,432,"LOCO06",2006,77.6,177,119,71
2006103,"JH LOCO06",27,26.7,"M",23,13.5,13.3,38,15,199.5,254.6,41.5,63,425,"LOCO06",2006,79.5,178,121,68
2006103,"KG LOCO06",27,27.1,"F",23,12.6,12.5,35.8,12.8,160,224.645,41.6,58.4,380,"LOCO06",2006,77.4,179,125,75
2006103,"LF LOCO06",27,26.6,"F",22.1,13,13.1,33.8,11.7,153.27,220.545,41.9,59.6,316,"LOCO06",2006,75.7,169,115,71
2006103,"ME LOCO06",27,26.1,"F",22.5,12.2,11.8,34.8,12.3,145.14,208.8,38.9,56.9,335,"LOCO06",2006,73.7,162,108,63
2006103,"UX MNDY06",24,25.5,"F",21.7,13.9,12.5,33.8,12.1,151.25,223.08,39.1,58.4,385,"MNDY06",2006,72.9,155,89.8,58
2006103,"ZS MNDY06",24,25.6,"M",22.6,13.1,12.6,36.4,13.8,173.88,233.87,40.6,60.3,412,"MNDY06",2006,77,158,98,55
2006104,"AQ HAPA06",24,25,"F",20.8,12.6,12.4,33.9,13.1,162.44,211.875,39.9,59.4,385,"HAPA06",2006,73.8,150,89,42
2006104,"BP HAPA06",24,25,"M",20.8,13.4,13.6,33.8,13,176.8,228.15,40.8,56.6,442,"HAPA06",2006,74.6,146,89,39
2006104,"CO HAPA06",24,25.3,"F",21.2,11.8,13.1,34.4,13.2,172.92,214.14,39.3,59,387,"HAPA06",2006,73.7,151,94,47
2006104,"GK HAPA06",24,25.4,"M",21.8,13.4,13.6,36,14.2,193.12,243,39.1,61.5,425,"HAPA06",2006,75.1,155,98,48
2006104,"ND STAD06",26,26.5,"M",23.9,13.7,13.6,37.7,13.8,187.68,257.3025,39.5,63,435,"STAD06",2006,77.2,174,116,67
2006104,"OC STAD06",26,26,"M",23.2,13.4,13.3,35.2,12,159.6,234.96,40.9,59.7,412,"STAD06",2006,76.1,167,110,58
2006104,"PB STAD06",26,26.1,"M",21.1,12.4,12.6,32.8,11.7,147.42,205,39.9,59,390,"STAD06",2006,72.7,169,111,59
2006105,"HJ LOCO06",25,25.2,"F",20.2,12.9,11.8,31.7,11.5,135.7,195.7475,39.8,56.2,327,"LOCO06",2006,71.5,144,92,47
2006105,"SY STAD06",25,24.8,"F",19.6,12.5,12.6,30.2,10.6,133.56,189.505,40.3,55.4,355,"STAD06",2006,70.5,139,80,40
2006106,"TX CLAR06",26,26.3,"M",23.6,13.05,13.4,35.5,11.9,159.46,234.74375,40.2,62.9,480,"CLAR06",2006,75.7,174,110,65
2006106,"VV CLAR06",26,26.1,"F",22.4,12.4,13.6,34.5,12.1,164.56,224.25,40.7,61.8,397,"CLAR06",2006,75.2,168,105,64
2006107,"OB CARD06",29,27.4,"F",24.3,13.3,13.6,38.1,13.8,187.68,256.2225,41.7,61.1,350,"CARD06",2006,79.8,185,126,80
2006107,"UW CLAR06",25,25.8,"F",21.7,11.8,13,32.4,10.7,139.1,200.88,41.9,61.6,410,"CLAR06",2006,74.3,163,105,55
2006107,"doa CARD06",29,27.7,"F",25.5,12.7,13.1,38.2,12.7,166.37,246.39,42.5,60.9,375,"CARD06",2006,80.7,195,133,82
2006108,"BN SEPG06",NA,28.5,"M",25.8,13.5,13.4,40.1,14.3,191.62,269.6725,44.3,61.8,400,NA,NA,NA,NA,NA,NA
2006108,"DL SEPG06",NA,28.6,"M",26.3,11.8,12.4,39.5,13.2,163.68,238.975,43.4,63.6,410,NA,NA,NA,NA,NA,NA
2006108,"DM MAWA06",27,26.6,"M",24.5,14.6,13.6,37.5,13,176.8,264.375,43.6,64.5,403,"MAWA06",2006,81.1,184,121,66
2006108,"EL MAWA06",27,26.9,"M",23.5,13.8,13.6,36.5,13,176.8,250.025,41.7,63.8,407,"MAWA06",2006,78.2,182,123,70
2006108,"FK MAWA06",27,26.8,"F",24.2,12.6,12.1,35.7,11.5,139.15,220.4475,43.3,62.7,387,"MAWA06",2006,79,177,120,72
2006108,"HI MMUR06",28,27.4,"F",23.7,13,13.5,36.6,12.9,174.15,242.475,42,61.5,400,"MMUR06",2006,78.6,184,129,79
2006108,"LE BIRN06",28,27.5,"F",23.4,12.4,13.2,35.6,12.2,161.04,227.84,40.8,55.4,395,"BIRN06",2006,76.4,184,139,73
2006108,"MD BIRN06",28,27.2,"F",23.1,12.9,13.1,35.2,12.1,158.51,228.8,41.9,53.9,367,"BIRN06",2006,77.1,182,131,72
2006108,"PA CARD06",28,26.8,"F",24,13.2,13.1,36.5,12.5,163.75,239.9875,41.7,60.9,370,"CARD06",2006,78.2,177,118,72
2006109,"CM SEPG06",29,27.9,"F",23.7,12.3,11.8,36.1,12.4,146.32,217.5025,42.6,60.2,365,"SEPG06",2006,78.7,195,138,83
2006109,"GJ MAWA06",26,24.6,"M",21,13.1,12.8,29.3,8.3,106.24,189.7175,42.8,59.1,385,"MAWA06",2006,72.1,138,80,32
2006109,"IH MMUR06",27,25.4,"F",21.7,12.8,12,33.2,11.5,138,205.84,41.3,57.2,310,"MMUR06",2006,74.5,159,101,46
2006109,"KF BIRN06",27,26.5,"F",22.9,13,12.8,35.2,12.3,157.44,227.04,41,60.6,423,"BIRN06",2006,76.2,175,119,65
2006109,"RY PIHI06",28,26.8,"F",21.8,12.4,11.5,33.9,12.1,139.15,202.5525,43,57.9,352,"PIHI06",2006,76.9,177,122,70
2006109,"SX PIHI06",28,27.1,"F",21.2,12,13.1,32.9,11.7,153.27,206.4475,41.3,56.4,380,"PIHI06",2006,74.2,184,134,65
2006109,"TW PIHI06",28,27.4,"F",23,12.3,12.9,34.3,11.3,145.77,216.09,43.3,58.2,401,"PIHI06",2006,77.6,189,132,77
2006109,"ZQ SEPG06",29,27.8,"M",24.2,12.3,12.4,38.3,14.1,174.84,236.5025,41.9,60.8,405,"SEPG06",2006,80.2,194,134,84
2006110,"BO FOWA06",25,25.7,"M",22.8,12.5,12.8,35.7,12.9,165.12,225.8025,41.7,61,454,"FOWA06",2006,77.4,160,100,58
2006110,"UV PIHI06",27,26.3,"F",20.6,13.2,12.7,32,11.4,144.78,207.2,40.9,56.5,345,"PIHI06",2006,72.9,178,118,60
2006111,"CN FOWA06",24,24.5,"M",20.8,11.8,11.9,34,13.2,157.08,201.45,37.6,56.9,300,"FOWA06",2006,71.6,135,78,26
2006111,"WT NEEL06",26,26.1,"M",22.2,13.7,13.3,35.6,13.4,178.22,240.3,38.8,57.9,415,"NEEL06",2006,74.4,167,110,59
2006112,"CL TURF06",NA,28.1,"F",23.7,12.9,13.2,35.8,12.1,159.72,233.595,43.9,59.4,387,NA,NA,NA,NA,NA,NA
2006112,"EJ TURF06",NA,27.4,"M",24.2,13.2,13.3,37.5,13.3,176.89,248.4375,44.4,63.6,435,NA,NA,NA,NA,NA,NA
2006112,"FI TURF06",NA,28.3,"M",24.9,14.1,13.8,37.6,12.7,175.26,262.26,44.8,64.1,437,NA,NA,NA,NA,NA,NA
2006112,"FJ DBAR06",27,27,"M",24.1,12.7,13.4,37.7,13.6,182.24,245.9925,42.8,62.9,460,"DBAR06",2006,80.5,183,123,75
2006112,"JF DBAR06",27,26.3,"F",22.3,12.6,12.3,35.5,13.2,162.36,220.9875,40.2,57,382,"DBAR06",2006,75.7,168,107,68
2006112,"NB DBAR06",27,26.8,"F",22.6,14.7,13.5,36,13.4,180.9,253.8,40.9,58.5,380,"DBAR06",2006,76.9,170,118,74
2006112,"VU NEEL06",25,25,"F",20.4,12.1,12.2,30.4,10,122,184.68,42,57.2,310,"NEEL06",2006,72.4,140,83,45
2006113,"LD DBAR06",26,25.7,"M",22.2,13.6,13.6,33.8,11.6,157.76,229.84,42.1,58.2,404,"DBAR06",2006,75.9,166,104,52
2006113,"PZ WILG06",26,26.4,"F",22.8,12.7,13.1,35.2,12.4,162.44,227.04,41.2,57.7,393,"WILG06",2006,76.4,172,111,68
2006113,"QY WILG06",26,26,"M",22.5,13.8,13.4,35.6,13.1,175.54,242.08,42.2,64.9,437,"WILG06",2006,77.8,173,108,58
2006113,"RX WILG06",26,25.7,"F",21.8,12,12.9,35.6,13.8,178.02,221.61,39,60,402,"WILG06",2006,74.6,161,103,55
2006113,"SW WILG06",26,26.1,"F",24.1,12.5,13.4,36.1,12,160.8,233.7475,42.5,61.4,410,"WILG06",2006,78.6,173,112,58
2006113,"UU ROWA06",27,26.7,"F",23,11.5,13,35.9,12.9,167.7,219.8875,39.5,59.8,379,"ROWA06",2006,75.4,174,117,72
2006113,"VT ROWA06",27,26.6,"F",22.5,13.3,13.8,35.4,12.9,178.02,239.835,41.1,61.8,415,"ROWA06",2006,76.5,177,118,68
2006113,"WS ROWA06",27,26.3,"M",23.2,13.5,13.9,36.7,13.5,187.65,251.395,42.5,64,450,"ROWA06",2006,79.2,173,111,66
2006113,"XR NMUR06",27,26.2,"M",21.7,13.2,13.1,34.6,12.9,168.99,227.495,41.3,55.6,379,"NMUR06",2006,75.9,170,112,60
2006113,"YQ NMUR06",27,26.6,"M",22.6,14.1,12.9,35.5,12.9,166.41,239.625,40.5,57.8,357,"NMUR06",2006,76,176,118,67
2006114,"GH WWCK06",29,27.5,"M",22.4,13.5,13.4,36.1,13.7,183.58,242.7725,44.1,63.4,485,"WWCK06",2006,80.2,193,130,80
2006114,"HG WWCK06",29,27.6,"F",22.3,13.2,13.5,35,12.7,171.45,233.625,43.4,60.8,424,"WWCK06",2006,78.4,191,133,81
2006114,"JE ORHA06",29,27.6,"M",24.9,14.6,14.4,37.9,13,187.2,274.775,44.9,63.5,478,"ORHA06",2006,82.8,192,133,81
2006114,"KE DBAR06",25,24.6,"M",19.7,12.5,12.2,31.3,11.6,141.52,193.2775,39.6,56,330,"DBAR06",2006,70.9,132,78,32
2006114,"MB ORHA06",29,27.9,"M",25.2,14,14.9,39,13.8,205.62,281.775,44.7,63.6,477,"ORHA06",2006,83.7,197,137,84
2006114,"TV WILG06",25,24.7,"F",19.9,12.2,12.1,31.1,11.2,135.52,188.9325,40.7,58.9,360,"WILG06",2006,71.8,142,80,35
2006114,"ZP NMUR06",26,24.4,"M",19.4,10.8,11.8,28.4,9,106.2,160.46,39.2,51,245,"NMUR06",2006,67.6,125,78,21
2006115,"AN CCLI06",27,26.5,"F",21.4,12.2,13.4,35.4,14,187.6,226.56,40.3,56.1,354,"CCLI06",2006,75.7,171,116,67
2006115,"BL SPRU06",NA,27.9,"F",22.3,12.4,12.6,33.9,11.6,146.16,211.875,41.5,54.3,362,NA,NA,NA,NA,NA,NA
2006115,"CK SPRU06",NA,27.5,"M",22.9,11.5,12.7,37.4,14.5,184.15,226.27,41.9,56.4,385,NA,NA,NA,NA,NA,NA
2006115,"IF WWCK06",28,26.7,"M",22.8,13.9,13.9,36.7,13.9,193.21,255.065,43.6,62.8,475,"WWCK06",2006,80.3,181,120,68
2006115,"NA ORHA06",28,27,"F",23.1,14.1,13.6,34.4,11.3,153.68,238.22,44.3,60.7,425,"ORHA06",2006,78.7,185,124,72
2006115,"OZ ORHA06",28,27.1,"M",24.8,14.2,14.1,39.4,14.6,205.86,278.755,42.8,61.5,435,"ORHA06",2006,82.2,188,128,71
2006116,"BM CCLI06",26,25.7,"M",20.4,12.6,13.4,33.2,12.8,171.52,215.8,39.6,55.2,357,"CCLI06",2006,72.8,158,104,52
2006116,"PY ARRO06",27,26.2,"F",21.4,13.2,12.8,32.1,10.7,136.96,208.65,41.2,54.5,318,"ARRO06",2006,73.3,158,116,56
2006116,"QX ARRO06",27,26.4,"F",21.6,12.6,12,33,11.4,136.8,202.95,40.1,54.3,327,"ARRO06",2006,73.1,169,115,65
2006116,"TU ARRO06",27,26.3,"M",21.8,13.6,12.1,33.8,12,145.2,217.165,41.8,59.1,360,"ARRO06",2006,75.6,172,116,62
2006117,"RW ARRO06",26,24.8,"M",19.3,12.5,11.3,30.6,11.3,127.69,182.07,40,53.6,283,"ARRO06",2006,70.6,141,86,37
2006117,"SV ARRO06",26,25.4,"F",20.6,12.3,11.6,31,10.4,120.64,185.225,41.8,55.8,317,"ARRO06",2006,72.8,154,101,45
