yearMonth,day,Mean,Max,Min,Stdev,Range,Year,Month,obs
2019_5,9,11.58076923,18.3,3.3,5.138405919,15,2019,5,2738
2019_5,10,15.35806452,23.3,11.7,3.359044923,11.6,2019,5,2739
2019_5,11,9.403571429,13.3,5.6,2.541577542,7.7,2019,5,2740
2019_5,12,6.956,9.4,5,1.322900853,4.4,2019,5,2741
2019_5,13,5.17,7,4,0.942538758,3,2019,5,2742
2019_5,14,6.062162162,7,4,0.782925905,3,2019,5,2743
2019_5,15,8.020930233,18.3,4,4.869856659,14.3,2019,5,2744
2019_5,16,11.32580645,17.2,6.7,3.591468385,10.5,2019,5,2745
2019_5,17,16.124,21.1,12.2,2.219286672,8.9,2019,5,2746
2019_5,18,11.76538462,19.4,4.4,5.171068927,15,2019,5,2747
2019_5,19,20.86875,29.4,12.8,5.662920568,16.6,2019,5,2748
2019_5,20,20.13333333,23.9,15,2.329619376,8.9,2019,5,2749
2019_5,21,10.51,16.1,5,3.408442864,11.1,2019,5,2750
2019_5,22,10.78518519,20.6,2.8,6.832315955,17.8,2019,5,2751
2019_5,23,17.36,24.4,12.2,4.340506883,12.2,2019,5,2752
2019_5,24,14.81785714,22.8,12,2.773693028,10.8,2019,5,2753
2019_5,25,15.31612903,23.3,6.7,6.047980201,16.6,2019,5,2754
2019_5,26,19.50294118,25.6,15.6,2.900102955,10,2019,5,2755
2019_5,27,15.408,22.8,8.3,5.273117358,14.5,2019,5,2756
2019_5,28,15.89310345,22.8,12.2,3.447248492,10.6,2019,5,2757
2019_5,29,12.00714286,17.8,10,2.421286985,7.8,2019,5,2758
2019_5,30,14.63695652,20,11,2.786663373,9,2019,5,2759
2019_5,31,15.58333333,21.7,11.7,2.945597514,10,2019,5,2760
2020_3,1,-4.534482759,2.2,-8,3.686294681,10.2,2020,3,2761
2020_3,2,6.092,15,-1.7,4.93245375,16.7,2020,3,2762
2020_3,3,8.582758621,12.2,2.8,1.945703869,9.4,2020,3,2763
2020_3,4,3.747058824,6,2,1.159737508,4,2020,3,2764
2020_3,5,1.828571429,8,-1,2.744252971,9,2020,3,2765
2020_3,6,2.951851852,7.2,0,2.04683064,7.2,2020,3,2766
2020_3,7,-2.403125,1,-6,2.073875035,7,2020,3,2767
2020_3,8,1.680769231,14.4,-7.8,8.743364077,22.2,2020,3,2768
2020_3,9,11.656,20,2,6.110788274,18,2020,3,2769
2020_3,10,12.43846154,16.1,6.7,2.130929736,9.4,2020,3,2770
2020_3,11,1.403846154,5.6,-2.8,2.767017278,8.4,2020,3,2771
2020_3,12,5.696296296,11.1,1.1,3.595347579,10,2020,3,2772
2020_3,13,8.775,12.8,4.4,1.793326105,8.4,2020,3,2773
2020_3,14,1.942307692,4.4,-1,1.599543204,5.4,2020,3,2774
2020_3,15,0.209677419,3.9,-2.2,1.68193437,6.1,2020,3,2775
2020_3,16,-1.54,10,-10,7.632605497,20,2020,3,2776
2020_3,17,4.020689655,6.7,2,1.674254484,4.7,2020,3,2777
2020_3,18,2.803703704,10.6,-5,5.397683369,15.6,2020,3,2778
2020_3,19,6.755172414,10,4.4,2.130658216,5.6,2020,3,2779
2020_3,20,12.75454545,20,8.9,3.550800166,11.1,2020,3,2780
2020_3,21,-0.575862069,6.7,-3.9,2.675371159,10.6,2020,3,2781
2020_3,22,-3.764,6.1,-11.7,5.873448731,17.8,2020,3,2782
2020_3,23,0.676666667,3.3,-1,1.223810706,4.3,2020,3,2783
2020_3,24,0.804651163,2.2,0,0.641038402,2.2,2020,3,2784
2020_3,25,2.982758621,8.3,-1.7,2.982816139,10,2020,3,2785
2020_3,26,7.456,16.7,1.7,5.899228763,15,2020,3,2786
2020_3,27,5.936363636,11.7,2.2,2.69058755,9.5,2020,3,2787
2020_3,28,2.686363636,6.1,-1.7,2.570768915,7.8,2020,3,2788
2020_3,29,10.3,13.3,6.1,2.531327527,7.2,2020,3,2789
2020_3,30,7.615384615,11.7,4.4,1.868837565,7.3,2020,3,2790
2020_3,31,5.032142857,7.8,3.3,1.360842215,4.5,2020,3,2791
2020_4,1,4.803703704,7.8,2,1.662593313,5.8,2020,4,2792
2020_4,2,3.056,8.9,-1.7,3.916746098,10.6,2020,4,2793
2020_4,3,3.62,6.1,1,1.532498523,5.1,2020,4,2794
2020_4,4,5.872,11.7,4,2.179125456,7.7,2020,4,2795
2020_4,5,8.924,12.8,6,2.18427715,6.8,2020,4,2796
2020_4,6,5.214814815,12.8,-0.6,4.357284237,13.4,2020,4,2797
2020_4,7,9.256,16.1,1.7,4.657706875,14.4,2020,4,2798
2020_4,8,7.883333333,12.2,6,1.988493322,6.2,2020,4,2799
2020_4,9,5.021428571,8.9,1.7,2.025459645,7.2,2020,4,2800
2020_4,10,1.170731707,4.4,-0.6,1.19231789,5,2020,4,2801
2020_4,11,2.636,8.3,-2,3.298090357,10.3,2020,4,2802
2020_4,12,5.444,16.7,-3.9,7.964090239,20.6,2020,4,2803
2020_4,13,13.61333333,18.9,7.8,1.97462058,11.1,2020,4,2804
2020_4,14,4.904,7.8,2,1.755344221,5.8,2020,4,2805
2020_4,15,1.725,5.6,-5,3.071689727,10.6,2020,4,2806
2020_4,16,-0.691666667,2.8,-5,1.736066984,7.8,2020,4,2807
2020_4,17,0.04,4.4,-3,2.46066994,7.4,2020,4,2808
2020_4,18,1.388888889,6.1,0,2.16039385,6.1,2020,4,2809
2020_4,19,6,15,-3.3,5.710589578,18.3,2020,4,2810
2020_4,20,3.626923077,8.3,-2.2,3.305214994,10.5,2020,4,2811
2020_4,21,2.5625,8.9,-1,2.575160502,9.9,2020,4,2812
2020_4,22,-0.702941176,3.9,-3.3,2.260260818,7.2,2020,4,2813
2020_4,23,0.86,5.6,-2.2,2.564176281,7.8,2020,4,2814
2020_4,24,6.172413793,11,3.9,2.371843248,7.1,2020,4,2815
2020_4,25,7.621428571,16.1,3,4.712894616,13.1,2020,4,2816
2020_4,26,7.576,12.8,0.6,3.761125718,12.2,2020,4,2817
2020_4,27,3.605,5.6,1.7,0.833266664,3.9,2020,4,2818
2020_4,28,4.455555556,14.4,-2.2,6.547538195,16.6,2020,4,2819
2020_4,29,11.128,17.8,6.1,3.827152989,11.7,2020,4,2820
2020_4,30,12.90714286,16.7,10.6,1.995351741,6.1,2020,4,2821
2020_5,1,9.685294118,13.9,6,1.990294713,7.9,2020,5,2822
2020_5,2,8.808333333,18.9,3,5.731236466,15.9,2020,5,2823
2020_5,3,17.144,23.9,12.2,4.068586978,11.7,2020,5,2824
2020_5,4,7.524,15.6,5,2.469358891,10.6,2020,5,2825
2020_5,5,4.208333333,10,-1,3.538228084,11,2020,5,2826
2020_5,6,3.184615385,9.4,-1.1,3.6792056,10.5,2020,5,2827
2020_5,7,5.615384615,14.4,-2.8,5.980414187,17.2,2020,5,2828
2020_5,8,2.688,6.7,-1.1,2.576062887,7.8,2020,5,2829
2020_5,9,-1.114634146,2.8,-3.3,1.757492671,6.1,2020,5,2830
2020_5,10,5.696153846,13.9,1,4.623287209,12.9,2020,5,2831
2020_5,11,6.630769231,11.1,2.8,2.026577258,8.3,2020,5,2832
2020_5,12,3.403571429,8.3,-0.6,2.525790253,8.9,2020,5,2833
2020_5,13,3.021428571,11.7,-4.4,5.511157514,16.1,2020,5,2834
2020_5,14,8.86,20,0,7.511879481,20,2020,5,2835
2020_5,15,16.75882353,27.2,12.2,4.037334678,15,2020,5,2836
2020_5,16,13.02666667,16.7,11,1.674867702,5.7,2020,5,2837
2020_5,17,11.99655172,22.8,5.6,6.144363431,17.2,2020,5,2838
2020_5,18,13.916,15.6,12.2,1.16643331,3.4,2020,5,2839
2020_5,19,16.628,21.7,12.8,3.025106059,8.9,2020,5,2840
2020_5,20,15.476,21.7,8.3,4.495393939,13.4,2020,5,2841
2020_5,21,15.368,24.4,7.8,5.834789342,16.6,2020,5,2842
2020_5,22,18.252,24.4,12.2,4.055769553,12.2,2020,5,2843
2020_5,23,19.17272727,26.1,16.7,3.060052361,9.4,2020,5,2844
2020_5,24,18.696,25.6,13.3,4.240133646,12.3,2020,5,2845
2020_5,25,20.37407407,27.2,15,4.511744724,12.2,2020,5,2846
2020_5,26,24.432,32.2,17.2,5.353870874,15,2020,5,2847
2020_5,27,23.34,28.3,18.9,3.466626602,9.4,2020,5,2848
2020_5,28,21.57692308,25,18.9,1.965768591,6.1,2020,5,2849
2020_5,29,22.90666667,27.8,18.3,2.290148818,9.5,2020,5,2850
2020_5,30,16.25483871,20.6,12.2,2.590732034,8.4,2020,5,2851
2020_5,31,9.789285714,13.9,5,2.719523281,8.9,2020,5,2852
2021_3,1,1.556666667,4,-4.4,2.756394864,8.4,2021,3,2853
2021_3,2,-9.415942029,-1.7,-12.2,2.130770586,10.5,2021,3,2854
2021_3,3,-2.34,3.9,-8.9,5.119407518,12.8,2021,3,2855
2021_3,4,-1.764864865,2.8,-6.7,2.574794082,9.5,2021,3,2856
2021_3,5,-6.555555556,-1.1,-9.4,2.83648392,8.3,2021,3,2857
2021_3,6,-5.584375,-2.2,-8.9,1.97355245,6.7,2021,3,2858
2021_3,7,-5.733333333,-2.2,-10.6,2.11041374,8.4,2021,3,2859
2021_3,8,-8.181481481,3.3,-16.1,8.005288494,19.4,2021,3,2860
2021_3,9,5.352,7.8,1.7,1.676335289,6.1,2021,3,2861
2021_3,10,5.2,16.7,-3.3,7.467429277,20,2021,3,2862
2021_3,11,13.084,19.4,8.9,4.037086408,10.5,2021,3,2863
2021_3,12,8.906666667,13.9,0.6,3.787086346,13.3,2021,3,2864
2021_3,13,-1.22,4.4,-5.6,3.280751946,10,2021,3,2865
2021_3,14,0.02,3.9,-3.3,2.012444045,7.2,2021,3,2866
2021_3,15,-6.452,-2.8,-10.6,2.435521847,7.8,2021,3,2867
2021_3,16,-4.12,2.8,-8.9,4.030715404,11.7,2021,3,2868
2021_3,17,3.736,11.1,-0.6,4.41586911,11.7,2021,3,2869
2021_3,18,3.696969697,6,1.7,1.03213518,4.3,2021,3,2870
2021_3,19,-2.446153846,2,-6.7,2.700256398,8.7,2021,3,2871
2021_3,20,0.138461538,11.1,-7.8,7.765671995,18.9,2021,3,2872
2021_3,21,5.812,17.8,-2.2,7.852245963,20,2021,3,2873
2021_3,22,8.866666667,18.9,-1.7,7.092412766,20.6,2021,3,2874
2021_3,23,9.696,18.9,0,6.408684212,18.9,2021,3,2875
2021_3,24,11.01153846,13.3,8.3,1.487367318,5,2021,3,2876
2021_3,25,15.12068966,23.3,11.1,4.342430138,12.2,2021,3,2877
2021_3,26,15.04,20,7.2,3.309401446,12.8,2021,3,2878
2021_3,27,6.019354839,13.9,2.8,3.645309256,11.1,2021,3,2879
2021_3,28,11.18666667,14.4,8.9,1.131594339,5.5,2021,3,2880
2021_3,29,3.015151515,7.2,0,2.21417609,7.2,2021,3,2881
2021_3,30,7.576,19.4,-1.7,7.971787754,21.1,2021,3,2882
2021_3,31,10.648,13.9,3.9,2.549039035,10,2021,3,2883
2021_4,1,0.361538462,3.3,-2.2,1.737832078,5.5,2021,4,2884
2021_4,2,-3.711627907,-0.6,-7.2,1.715227224,6.6,2021,4,2885
2021_4,3,-0.372,8.9,-8,5.781473284,16.9,2021,4,2886
2021_4,4,6.62962963,13.3,1.1,3.758458646,12.2,2021,4,2887
2021_4,5,5.748,13.3,0,4.725738038,13.3,2021,4,2888
2021_4,6,5.468,15.6,-3.9,6.89490875,19.5,2021,4,2889
2021_4,7,12.576,20.6,7.2,4.840048209,13.4,2021,4,2890
2021_4,8,14.488,23.9,6.1,6.715238889,17.8,2021,4,2891
2021_4,9,15.012,18.9,11.7,2.153740931,7.2,2021,4,2892
2021_4,10,15.403125,23.9,11.1,4.220570545,12.8,2021,4,2893
2021_4,11,14.956,17.2,13.9,0.756681351,3.3,2021,4,2894
2021_4,12,9.673333333,13.9,6.1,2.685199965,7.8,2021,4,2895
2021_4,13,9.788888889,17.2,5,4.188200764,12.2,2021,4,2896
2021_4,14,9.455882353,18.9,4,5.000799401,14.9,2021,4,2897
2021_4,15,6.810714286,11.1,4.4,1.89078453,6.7,2021,4,2898
2021_4,16,2.40625,4.4,0.6,1.18836768,3.8,2021,4,2899
2021_4,17,4.042857143,8.9,3,1.597551036,5.9,2021,4,2900
2021_4,18,9.338888889,13.9,3.9,3.209203473,10,2021,4,2901
2021_4,19,8.676,15.6,3.3,4.434831827,12.3,2021,4,2902
2021_4,20,7.184615385,10.6,5,1.377735042,5.6,2021,4,2903
2021_4,21,0.6475,3.3,-1,0.960765587,4.3,2021,4,2904
2021_4,22,-0.891176471,4,-3.3,1.794329054,7.3,2021,4,2905
2021_4,23,4.144827586,15,-4.4,6.521863571,19.4,2021,4,2906
2021_4,24,11.42,17.8,3.3,4.93507852,14.5,2021,4,2907
2021_4,25,10.516,14.4,6.7,2.156130794,7.7,2021,4,2908
2021_4,26,3.180769231,8.9,-0.6,3.208740467,9.5,2021,4,2909
2021_4,27,9.26,22.8,0.6,8.792136638,22.2,2021,4,2910
2021_4,28,16.116,25,8.9,5.08958741,16.1,2021,4,2911
2021_4,29,11.47173913,17.8,8.9,2.008168103,8.9,2021,4,2912
2021_4,30,8.779487179,12.2,3.3,1.467934368,8.9,2021,4,2913
2021_5,1,3.245238095,15.6,0,4.619164869,15.6,2021,5,2914
2021_5,2,14.116,18.3,11.1,2.142560773,7.2,2021,5,2915
2021_5,3,12.948,17.8,8,3.299636344,9.8,2021,5,2916
2021_5,4,15.72903226,24.4,12,4.374638541,12.4,2021,5,2917
2021_5,5,13.55666667,18,8.9,2.85059415,9.1,2021,5,2918
2021_5,6,8.103703704,12.2,4.4,2.222002126,7.8,2021,5,2919
2021_5,7,5.880769231,11.1,1,3.682718478,10.1,2021,5,2920
2021_5,8,5.015217391,10,1,2.132183794,9,2021,5,2921
2021_5,9,6.26,12.2,1,2.970266446,11.2,2021,5,2922
2021_5,10,6.705882353,13.3,4,3.337204526,9.3,2021,5,2923
2021_5,11,7.008,11.7,2,2.720128673,9.7,2021,5,2924
2021_5,12,8.189285714,15.6,2.2,4.629081925,13.4,2021,5,2925
2021_5,13,9.796,17.8,1.1,6.107541786,16.7,2021,5,2926
2021_5,14,11.432,20.6,2,6.964895309,18.6,2021,5,2927
2021_5,15,13.8037037,21.1,5,6.108473401,16.1,2021,5,2928
2021_5,16,13.16153846,20.6,7,5.136152406,13.6,2021,5,2929
2021_5,17,15.92307692,22.8,8,5.616782545,14.8,2021,5,2930
2021_5,18,16.2,25,7.8,6.582172894,17.2,2021,5,2931
2021_5,19,18.132,27.8,8.9,7.005219483,18.9,2021,5,2932
2021_5,20,21.536,31.1,13.3,7.104393007,17.8,2021,5,2933
2021_5,21,23.93461538,31.1,16.7,5.244726289,14.4,2021,5,2934
2021_5,22,20.496,27.2,14,4.768864295,13.2,2021,5,2935
2021_5,23,19.38275862,23.9,15,2.549239237,8.9,2021,5,2936
2021_5,24,14.54,23.3,7.8,5.531651351,15.5,2021,5,2937
2021_5,25,18.23571429,27.2,13.9,4.81096081,13.3,2021,5,2938
2021_5,26,20.83,28.3,17.8,2.791878616,10.5,2021,5,2939
2021_5,27,14.71724138,19.4,11.7,2.182244743,7.7,2021,5,2940
2021_5,28,8.256,10.6,6.7,1.113582806,3.9,2021,5,2941
2021_5,29,6.835294118,10,5,1.635196653,5,2021,5,2942
2021_5,30,8.568,11.1,6.1,1.43750942,5,2021,5,2943
2021_5,31,11.49090909,20.6,7.8,4.864049473,12.8,2021,5,2944
