"HatchDateJulYear","ID","FieldAge","CalcAge","AllSex","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight"
2013115,"1C DBAR13",24,25.2,"",21.3,13.7,12.7,33.5,12.2,154.9,221.1,42,58.9,342
2013115,"3N NMUR13",NA,29.1,"M",25.1,11.8,13.9,37.6,12.5,173.8,241.6,43.8,58.8,396
2013115,"4F BYWY13",24,25.6,"F",21.8,12.3,12.7,32.9,11.1,141,205.6,41.1,55.4,386
2013115,"4O NMUR13",NA,29,"F",23.2,11.4,12.7,34.1,10.9,138.4,205.5,43.5,55.9,355
2013115,"6H BYWY13",24,25.4,"M",23.2,13,12.8,35.3,12.1,154.9,227.7,41.6,58.8,420
2013115,"7S CWAR13",26,25,"M",19.1,12.2,11.6,32.5,13.4,155.4,193.4,37.7,51.5,230
2013116,"1W SSAP13",26,26.5,"",21.2,11.1,12.5,32.4,11.2,140,191.2,43.2,57,340
2013116,"6Q NMUR13",29,27.8,"M",24.1,12.3,13.9,38.1,14,194.6,249.6,42.4,57.6,368
2013116,"8T SSAP13",26,26,"F",19.7,11.3,11,31.8,12.1,133.1,177.3,39.6,54.7,275
2013116,"9U SSAP13",26,25.9,"F",21.9,12.2,12.8,34.2,12.3,157.4,213.8,41.9,55.3,345
2013117,"0V SSAP13",25,25.3,"F",19.6,11.5,11.1,31.7,12.1,134.3,179.1,39.5,52.8,282
2013117,"4E JSUP13",28,27.5,"F",25,14.1,13.2,38.6,13.6,179.5,263.4,41.8,60.8,390
2013117,"5P NMUR13",28,26.6,"F",20.8,10.7,12.2,33,12.2,148.8,188.9,38.6,50.2,330
2013118,"0A DWEL13",24,25.9,"M",21.7,11.3,12.2,34,12.3,150.1,199.8,40.1,56.8,349
2013118,"1B DWEL13",24,25.2,"M",22.8,11.9,11.4,33.7,10.9,124.3,196.3,42.6,60.7,370
2013118,"2W YFER13",28,27.5,"M",23,13.6,13.7,37.5,14.5,198.7,255.9,42.1,62.5,389
2013118,"4Z DWEL13",24,28.8,"F",21.8,11.8,12.4,32,10.2,126.5,193.6,43.1,57.6,336
2013119,"5F BIRN13",26,26.4,"F",22,11.7,11.9,33.2,11.2,133.3,195.9,41.4,56.4,340
2013119,"6G BIRN13",26,26.9,"F",21.6,12.6,12.6,33.8,12.2,153.7,212.9,41.7,54.8,382
2013120,"7H BIRN13",25,25.7,"M",22.8,12.7,12.4,33.6,10.8,133.9,210.8,42.3,55.9,362
2013121,"0K BIRN13",24,24.8,"F",19.1,12,12.1,30.7,11.6,140.4,185,39.4,53.4,280
2013125,"4Y WAWD13",24,25.7,"M",21,12.6,11.7,32.7,11.7,136.9,198.7,40.7,54.7,353
2013132,"5Z WCRI13",24,25.5,"M",22,11.9,12.3,34.8,12.8,157.4,210.5,39.6,57.8,355
2013139,"1 SIHA13",24,25.2,"M",23,13.1,12,34.9,11.9,142.8,219,40.5,57.1,380
2013153,"34 BIH213",27,26.7,"M",22.8,12.3,12.9,36.1,13.3,171.6,227.4,42.4,57.9,345
2014104,"68 NBUR14",26,26.5,"M",24.8,12.6,13.7,37.1,12.3,168.5,243.9,43,59.2,430
2014104,"79 NBUR14",26,25.7,"F",20.9,11.8,12.2,31.1,10.2,124.4,186.6,41.5,56,345
2014104,"80 NBUR14",26,26.1,"M",24,12.1,13.1,35.2,11.2,146.7,221.8,44.2,60.9,385
2014104,"91 NBUR14",26,25.6,"F",21.5,12.8,12.3,31.3,9.8,120.5,196.4,42.3,56.8,360
2014105,"37 YEFE14",26,25.6,"",24.1,11.7,13.3,34.9,10.8,143.6,218.1,42.1,58.4,380
2014105,"48 YEFE14",26,26.1,"",25.7,12.2,13.5,38.7,13,175.5,248.6,40.6,62.9,463
2014105,"58 FAIR14",26,26.2,"",23.7,12.3,13.6,36.7,13,176.8,237.6,42.5,58.6,395
2014105,"59 YEFE14",26,25.5,"",23.6,13.1,13.6,35.6,12,163.2,237.6,39.7,58.6,398
2014105,"69 FAIR14",26,25.6,"",22.5,11.8,13.8,32.9,10.4,143.5,210.6,41.9,57.7,358
2014105,"70 FAIR14",26,25.8,"",22.7,12.6,13.5,35.7,13,175.5,232.9,39.4,59,400
2014105,"81 FAIR14",26,25.9,"",22.6,11.8,13.2,36,13.4,176.9,225,40.6,62.2,392
2014105,"92 FAIR14",26,26.1,"",22.9,12.5,14.1,34.4,11.5,162.2,228.8,43.8,60.6,362
2014106,"60 YEFE14",25,25,"",23.2,12.6,12.6,34.5,11.3,142.4,217.4,40.8,61,362
2014107,"71 YEFE14",24,24.1,"",22,11.7,12.1,34.3,12.3,148.8,204.1,35.5,59,346
2014109,"16 SMUR14",25,25.5,"",24,13.7,12.9,36.3,12.3,158.7,241.4,40.9,61.6,395
2014109,"38 SSAP14",25,25.7,"M",23.8,12.8,13.7,36.3,12.5,171.3,240.5,43,61.2,440
2014109,"49 SSAP14",25,25.6,"",22.1,12.6,12.5,34,11.9,148.8,213.4,41.4,57.9,350
2014109,"5 SMUR14",25,25.9,"",22.3,11.8,12.1,33,10.7,129.5,197.2,41.8,59.2,345
2014109,"50 SSAP14",25,25.7,"",21.9,12.4,11.8,33.5,11.6,136.9,202.7,41.3,58.4,342
2014109,"82 SMUR14",25,25.8,"",22.5,12.4,13.5,35.1,12.6,170.1,227.3,42.2,61.8,400
2014109,"93 SMUR14",25,25.5,"",23,13.7,12.8,34.7,11.7,149.8,229.9,41.7,59.8,370
2014110,"61 SSAP14",24,24.5,"",21.3,12.7,12.2,33.6,12.3,150.1,209.2,39.7,54.8,212
2014113,"63 ROTA14",26,25.9,"",22,12.7,12.7,33.8,11.8,149.9,214.6,41.2,57.1,417
2014113,"74 ROTA14",26,25.6,"",21.1,11.5,11.7,31.3,10.2,119.3,181.5,41.5,55.3,362
2014113,"85 ROTA14",26,25.6,"",23,13,13,35.6,12.6,163.8,231.4,40.9,58,422
2014115,"10 SEPG14",28,27.5,"",24,12.6,13.5,36.2,12.2,164.7,236.2,41.4,58,398
2014115,"18 UPLA14",24,25.5,"",21.6,12.3,12.6,33.2,11.6,146.2,206.7,39.8,56.5,367
2014115,"20 SINE14",25,26,"M",21.8,12.2,12.5,34.2,12.4,155,211.2,41.3,60.3,415
2014115,"29 UPLA14",24,25.5,"",21.7,13.9,12.8,33.4,11.7,149.8,222.9,41.9,58.4,350
2014115,"30 UPLA14",24,25.6,"",22.8,13.3,13.6,35.5,12.7,172.7,238.7,41.2,57.9,414
2014115,"31 SINE14",25,24.8,"F",20,12.5,11.2,30.5,10.5,117.6,180.7,37.1,52.4,300
2014115,"41 UPLA14",24,25.6,"",22.6,13,13.1,34.1,11.5,150.7,222.5,40,58.2,390
2014115,"42 THOR14",26,26.1,"",23.3,13,12.8,35.3,12,153.6,227.7,43.6,63.6,447
2014115,"9 SEPG14",28,26.6,"M",25.9,13.1,13.8,37.7,11.8,162.8,253.5,43.1,60.8,456
2014115,"96 ROTA14",24,24.5,"",19.6,11.5,11.2,32.2,12.6,141.1,182.7,35.3,50.5,291
2014115,"97 SEPG14",28,27.5,"",23,12.8,12.7,35.8,12.8,162.6,228.2,42.5,59.1,390
2014116,"21 SEPG14",27,26.8,"M",24.9,12.1,13.6,37.6,12.7,172.7,241.6,44.6,61.3,460
2014116,"64 THOR14",25,25.6,"",22.9,13.2,13.2,35.2,12.3,162.4,232.3,42.3,64.4,427
2014116,"75 THOR14",25,25.5,"F",20.8,13.3,13.3,32.5,11.7,155.6,216.1,41.7,59.9,363
2014117,"32 SEPG14",26,26.1,"",22,12.9,12.2,34.2,12.2,148.8,214.6,42,56.5,363
2014117,"43 YFER14",27,26.8,"",23.1,13.1,14.4,36.3,13.2,190.1,249.6,44.1,60.9,408
2014117,"65 YFER14",27,26.7,"",22.9,13.2,13.2,34.6,11.7,154.4,228.4,43.4,60,368
2014117,"86 THOR14",24,25.2,"",21.5,13.2,13.4,34.3,12.8,171.5,228.1,41.3,62.7,402
2014118,"54 YFER14",26,26,"",23.2,12.7,12.8,37.8,14.6,186.9,241,40.5,61.2,380
2014118,"76 WCRI14",27,27.3,"",23.8,12.3,12.7,37.7,13.9,176.5,235.6,41.2,60.6,370
2014118,"87 WCRI14",27,26.7,"",22.4,11.9,12.7,34.6,12.2,154.9,212.8,41.2,58.8,340
2014118,"98 WCRI14",27,26.9,"",23.4,13.5,13.7,35.9,12.5,171.3,244.1,43.1,62.2,367
2014118,"0 WCRI14",27,26.7,"",20.8,11.6,11.9,52.6,31.8,378.4,309,20.6,58.4,300
2014120,"11 WERO14",26,26.2,"",23.8,13.3,13.5,36.3,12.5,168.8,243.2,41.6,60.5,409
2014120,"22 WERO14",26,26.2,"",23,11.7,13.3,34.4,11.4,151.6,215,40,59.7,370
2014120,"55 YETH14",27,26.9,"",23,12.2,11.7,36,13,152.1,215.1,44.2,61.8,400
2014121,"33 WERO14",25,25.1,"",21.7,13.3,12.3,32.8,11.1,136.5,209.9,41.3,56.7,372
2014121,"44 WERO14",25,25.4,"",23.1,13.3,12.9,34.7,11.6,149.6,227.3,43,59.9,406
2014121,"66 YETH14",26,26.1,"",22.7,12,12.5,34.8,12.1,151.3,213.2,44.6,63.8,400
2014121,"77 LAPT14",27,26.1,"",22.9,13.9,13.2,36.2,13.3,175.6,245.3,42.8,60.2,465
2014121,"88 LAPT14",27,26.5,"",22.6,13.1,13.4,34,11.4,152.8,225.3,42.7,58.6,395
2014122,"99 LAPT14",26,25.3,"",23.5,12.4,13.1,35.2,11.7,153.3,224.4,41.8,59.2,395
2014126,"AZ SWST14",24,25.1,"",22.5,12.6,13.4,34.6,12.1,162.1,224.9,42.9,61.9,405
2014126,"BY SWST14",24,25.6,"",22.2,13.2,12.8,34,11.8,151,221,42.9,59.4,362
2014126,"CX WAWD14",24,25.2,"",21.4,12.6,12.6,32.5,11.1,139.9,204.8,39.8,55,343
2014126,"DW WAWD14",24,25.5,"",21.3,12.9,13.4,33.3,12,160.8,218.9,41,58.9,375
2014138,"IR LEOP14",27,26.6,"",23.9,12.5,13.2,35.1,11.2,147.8,225.5,43.4,58.4,342
2014138,"LO LEOP14",27,26,"",21.9,12.2,12.3,34.4,12.5,153.8,210.7,40.7,55.2,280
2015111,"AX LAPT15",25,26.9,"",23.3,13.8,13.3,35.3,12,159.6,239.2,44,60.8,462
2015111,"BW LAPT15",25,25.7,"",21.7,13,11.5,35,13.3,153,214.4,40.7,57.2,387
2015111,"JO ECRI15",26,27.4,"",24.6,12,13.2,37.1,12.5,165,233.7,41.6,58.6,365
2015111,"KN ECRI15",26,26,"",21.3,12.9,13.6,35.1,13.8,187.7,232.5,40.2,57.5,387
2015112,"CV LAPT15",24,25,"",20.7,12.8,11.9,34,13.3,158.3,210,37.8,53.7,367
2015112,"IP LAPT15",24,24.9,"",22.6,13.5,13,34.5,11.9,154.7,228.6,41.4,58.1,420
2015112,"KM FAIR15",29,29.2,"",24.5,12.2,14.3,36.4,11.9,170.2,241.2,45.4,57.2,387
2015112,"LM UPLA15",25,26,"",23.3,12.8,13.3,30.9,7.6,101.1,201.6,47.9,58.4,378
2015112,"NK UPLA15",25,25.5,"",22.1,11.8,12.7,32.3,10.2,129.5,197.8,42.8,54.7,350
2015112,"OJ UPLA15",25,25.7,"",21.6,12.4,11.7,33.3,11.7,136.9,200.6,41.1,56.9,333
2015113,"JN FAIR15",28,26.8,"",24.4,12,13,34.1,9.7,126.1,213.1,45,53,375
2015114,"AW BYWY15",25,26.2,"",23,12.7,12.5,35.7,12.7,158.8,224.9,41.2,57.1,362
2015114,"CU BYWY15",25,26.7,"",24.5,13.4,13,36.6,12.1,157.3,241.6,41.9,59.9,369
2015114,"PI THOR15",24,25.3,"",22.1,11.6,12.5,29.9,7.8,97.5,180.1,43.3,57.6,365
2015114,"QH THOR15",24,25.1,"",22.1,13.8,14,31.3,9.2,128.8,217.5,42.7,57.2,397
2015114,"SF THOR15",24,24.9,"",21.5,12.4,13.9,32.7,11.2,155.7,215,43.3,61.3,430
2015114,"XA THOR15",24,24.9,"",19.3,12.6,11.6,27.3,8,92.8,165.2,42.6,56.1,334
2015114,"YZ BYWY15",25,26,"",23.7,13.2,12.6,35.9,12.2,153.7,231.6,40.3,56.8,372
2015114,"ZY BYWY15",25,26.3,"M",24.6,13.4,13.6,38.6,14,190.4,260.6,41.4,60,410
2015115,"BV  BYWY15",24,24.5,"",19.4,12.3,11.7,31.2,11.8,138.1,187.2,38.8,51.8,275
2015116,"JM YLBA15",27,26.7,"",22.5,11.5,12.3,35.4,12.9,158.7,210.6,39.7,59.9,370
2015116,"KL YLBA15",27,27,"",24.4,13.5,13.6,36.3,11.9,161.8,245.9,44.5,58.9,415
2015116,"LK YLBA15",27,27.1,"",21.9,11.7,12.6,34.4,12.5,157.5,209,39.9,59,347
2015117,"MJ YLBA15",26,26.1,"",21,11.7,11.2,33.2,12.2,136.6,190.1,39.1,58.8,309
2015117,"QG PALM15",25,26,"",21.8,11.2,12.8,34.2,12.4,158.7,205.2,41.6,60.1,400
2015117,"RF PALM15",25,25.8,"",22.3,11.6,13.1,34.7,12.4,162.4,214.3,41.4,61.8,410
2015117,"VB PALM15",25,26.2,"",22.4,12.6,12.7,35.6,13.2,167.6,225.2,39.3,62.6,397
2015117,"WA PALM15",25,25.7,"",22.7,12.1,12.7,35.8,13.1,166.4,222,41,61,406
2015118,"AV LANG15",25,25.6,"",20.8,13.2,12.9,32.1,11.3,145.8,209.5,40.7,57.8,345
2015118,"BU LANG15",25,25.3,"",20.9,13.2,13.2,32.9,12,158.4,217.1,42,60.3,349
2015118,"ER DWEL15",25,25.9,"",21.4,11.3,11.7,32.3,10.9,127.5,185.7,39.7,56.9,374
2015118,"FQ DWEL15",25,25.8,"",22,12,12.4,33.1,11.1,137.6,201.9,40.3,57.2,375
2015118,"NI YESR15",25,26.4,"",22,13.1,13.8,34.7,12.7,175.3,233.4,42.6,57.7,437
2015118,"QF YESR15",25,26,"",22.3,13.8,13.7,35.3,13,178.1,242.7,42,62.6,455
2015118,"UC PALM15",24,25.3,"",21,13.1,12.8,34.5,13.5,172.8,223.4,40.6,61.6,430
2015118,"ZX LANG15",25,25.8,"",21.5,12.7,12.8,33.9,12.4,158.7,216.1,42.5,59.1,380
2015119,"DS LANG15",24,25,"",20.2,12.8,12.3,32.1,11.9,146.4,201.4,39.3,56.6,320
2015119,"GP DWEL15",24,25.1,"",21.1,10.9,11.8,33.4,12.3,145.1,189.5,38.9,58.6,350
2015121,"ls NDYC15",24,25,"",19.9,12.3,11.6,32,12.1,140.4,191.2,38.7,54.3,262
2015122,"SD NDYC15",24,25.5,"",20.3,11.4,12.7,31.1,10.8,137.2,187.4,39.7,54.9,319
2015122,"UB CWAR15",24,25.1,"",20,12.6,12.1,32.5,12.5,151.3,200.7,36.9,53.3,320
2015149,"WZ SMU215",24,25,"",20.9,11.8,12.4,30.3,9.4,116.6,183.3,40.3,55.6,305
2016105,"CR NMUR16",NA,24.4,"M",19.1,13.9,12.7,30,10.9,138.4,199.5,38.7,53.1,362
2016105,"EP NMUR16",NA,24.5,"F",18.7,12.3,11.5,28,9.3,107,166.6,40,50.6,294
2016106,"ZU SEPG16",NA,26.2,"M",23.6,12.7,13.2,34.6,11,145.2,224,43.3,59.8,442
2016107,"OE THOR16",NA,27.2,"M",25.7,13,13.9,38,12.3,171,255.6,44.8,63.6,499
2016112,"YU BIRN16",NA,24.6,"M",20.9,12.5,12.5,32.7,11.8,147.5,204.4,38.8,57.3,370
2017104,"AO SMUR17",26,25.5,"",22.8,12.6,12.9,31.4,8.6,110.9,200.2,42.5,59.4,385
2017104,"CM SMUR17",26,26.3,"",22.5,13.1,12.6,34.2,11.7,147.4,219.7,42.3,60.3,390
2017112,"HH SALE17",NA,25.3,"M",21.3,11.9,12.2,33.3,12,146.4,200.6,43.7,61.5,410
2017116,"YQ DANK17",NA,27.1,"M",22.8,12.4,13.5,34.3,11.5,155.3,222.1,42.7,57.3,389
2017117,"BM DANK17",NA,25.7,"F",21.2,11.7,11.9,31.7,10.5,125,187,39.4,53.6,305
2017120,"NZ LANG17",29,28.7,"",25.2,11.1,13,37.5,12.3,159.9,225.9,43.7,59.9,390
2017120,"OY LANG17",29,29.1,"",26.4,12.8,12.3,38.2,11.8,145.1,239.7,44.6,58.4,392
2017120,"QW LANG17",29,28.9,"",25.5,12.7,12.6,37,11.5,144.9,234,43.3,58,402
2017121,"PX LANG17",28,27.6,"",24.4,12.7,12.6,37.7,13.3,167.6,238.5,41.8,58.6,404
2017122,"WR ECLO17",NA,24.2,"F",18.4,12.5,11.9,31.2,12.8,152.3,190.3,39,58,286
2017123,"JD FOWA17",26,25.6,"M",24.5,12.9,12.8,37.3,12.8,163.8,239.7,40.8,62.4,390
2017123,"KC FOWA17",26,26,"",24.3,11.9,13,37.2,12.9,167.7,231.6,41.8,60.1,380
2017124,"LB FOWA17",25,24.9,"",24,12.8,13.6,36.7,12.7,172.7,242.2,40.6,63.7,420
2017125,"TT ICCL17",NA,25.4,"F",21.4,12.6,12,33.6,12.2,146.4,206.6,37.7,56.1,343
2017129,"DI JSU217",NA,27.2,"F",24.2,11.1,11.6,34.2,10,116,194.1,41.7,56.4,345
2017129,"ID NDYC17",NA,26.5,"M",22.7,12.2,13,35.5,12.8,166.4,223.7,42.5,60.8,400
2017140,"LA MINO17",NA,25.4,"F",21.8,12.7,12.8,34.4,12.6,161.3,219.3,40.8,59.4,388
2018107,"UQ STEX18",29,28.5,"",25.4,12.5,14.1,37,11.6,163.6,246.1,44.6,58.5,410
2018107,"VP STEX18",29,28.1,"",25.4,12.7,13.7,36.7,11.3,154.8,242.2,45.7,62.6,490
2018107,"WO STEX18",29,27.9,"",23.2,11.7,13,36.2,13,169,223.5,42,61,415
2018108,"BJ LANG18",25,25.8,"",22.4,14,13.8,34.4,12,165.6,239.1,42,62.4,445
2018108,"JB SALE18",25,25.7,"",21.5,13.9,11.9,33.5,12,142.8,216.1,40.7,61.1,395
2018108,"LZ SALE18",25,25.6,"M",22.8,12.8,12.8,35,12.2,156.2,224,41.9,59.2,420
2018108,"MY SALE18",25,25.5,"F",21.1,11.8,12.5,33,11.9,148.8,200.5,39.2,57,340
2018108,"XN STEX18",28,27.1,"",23.8,12.1,13.6,35.5,11.7,159.1,228.1,43.1,57,405
2018109,"CI LANG18",24,25.1,"",21.9,13.3,12.6,32.7,10.8,136.1,211.7,41.8,62.4,378
2018109,"EG LANG18",24,25.2,"",20.9,12.6,12.3,31.7,10.8,132.8,197.3,41.1,57.1,360
2018109,"KA SALE18",24,25.3,"",21.1,12,12.3,31.1,10,123,188.9,41.2,56.1,365
2018110,"OW ECRI18",25,25.4,"",22.2,12.9,12.8,36,13.8,176.6,231.3,42.1,60.2,390
2018110,"PV ECRI18",25,25.7,"",22.8,11.7,13.3,34.5,11.7,155.6,215.6,39.8,58.1,392
2018112,"YM NBUR18",25,25.9,"",22.1,12,13.8,34.2,12.1,167,220.6,40.9,60,385
2018113,"ZL NBUR18",24,25.4,"F",21.8,12.3,12.6,33.4,11.6,146.2,207.9,41.9,56.9,357
2018114,"BI WCRI18",25,26.1,"",22.4,12,12.2,34.2,11.8,144,206.9,40.6,57.9,350
2018114,"CH WCRI18",25,25.7,"",23,13.5,13.4,35.9,12.9,172.9,241.4,41,61.2,360
2018114,"DG WCRI18",25,26.2,"",22.7,12.5,12.9,36.3,13.6,175.4,230.5,40.5,59.8,410
2018114,"EF WCRI18",25,25.9,"",22,12.9,13.1,34,12,157.2,221,40.9,60,380
2018115,"JA NMUR18",25,25.5,"F",22.4,11.3,11.3,35,12.6,142.4,197.8,36.8,59.9,370
2018115,"KZ NMUR18",25,25.6,"",22.4,12.9,12.5,34.5,12.1,151.3,219.1,40.3,59.5,370
2018115,"LY NMUR18",25,26,"",22.2,11.3,11.4,33.5,11.3,128.8,190.1,41,58.1,354
2018116,"MX NMUR18",24,25,"",20.5,11.4,12,32.1,11.6,139.2,187.8,44.1,61.3,350
2018116,"NW NMUR18",24,24.8,"M",21.8,11.8,12.1,34.5,12.7,153.7,206.1,39.9,55.3,365
2018116,"OV COGO18",27,26.2,"M",24,12.3,13.4,35,11,147.4,224.9,43.9,60.6,420
2018116,"PU COGO18",27,26.4,"M",25.7,14,14.1,37.5,11.8,166.4,263.4,43.3,60.2,405
2018116,"QT COGO18",27,26.5,"M",22.8,12.3,13.3,33.5,10.7,142.3,214.4,45.1,60.2,410
2018120,"DOA3 LISP18",27,26.8,"",23.4,13.3,14.2,37.8,14.4,204.5,259.9,43.7,60.9,426
2018120,"RS BEAR18",25,26.1,"",24.4,11.2,13,36.3,11.9,154.7,219.6,38.6,59.4,414
2018120,"SR BEAR18",25,26,"",24.1,10.5,12.1,34.9,10.8,130.7,197.2,42.6,57.3,360
2018120,"TQ BEAR18",25,25.7,"",23.2,11.4,13,35.2,12,156,214.7,42.2,58.2,364
2018120,"UP BEAR18",25,26.1,"",23.4,11.1,13.1,34,10.6,138.9,205.7,42.2,57.7,369
2018120,"VO MINO18",NA,26.7,"M",24.2,11.6,13,36.6,12.4,161.2,225.1,44,75,440
2018120,"WN LISP18",27,26.7,"F",23.7,11.6,13,35.5,11.8,153.4,218.3,42.7,58.4,370
2018120,"VO MINO18",27,26.7,"M",24.2,11.6,13,36.6,12.4,161.2,225.1,44,75,440
2018121,"DOA2 LISP18",26,26.1,"",22.7,13.2,13.6,34.3,11.6,157.8,229.8,42.4,58.6,388
2018122,"DOA1 LISP18",25,25.3,"",24.7,12.8,14.4,36.2,11.5,165.6,246.2,36,58.4,417
2018127,"XM HORC18",27,26.8,"",22.9,11.5,12.9,35.6,12.7,163.8,217.2,40.8,59.6,418
2018129,"YL HORC18",25,25.7,"",20.5,10.6,12.2,32.1,11.6,141.5,183,39.2,53.2,320
2018138,"CG DAN218",25,25.6,"",22.3,10.9,12.5,33.2,10.9,136.3,194.2,41.8,56.6,310
2018139,"DF DAN218",24,25.1,"",23,11.5,12.4,34.8,11.8,146.3,207.9,35.3,57.6,312
2019135,"LW SALE19",26,26.83,"F",21.43,11.2,11.4,33.5,12.07,137.598,189.275,41.7,58.3,395
2019135,"MV SALE19",26,26.44,"M",21.65,12,11.27,36.2,14.55,163.9785,210.5935,41.4,59.82,431
2019135,"NU ROTA19",26,26.44,"F",21.04,11.03,11.45,36.1,15.06,172.437,202.882,41.75,59.26,370
2019135,"OT ROTA19",24,25.68,"M",22.16,12.71,12.02,35.6,13.44,161.5488,220.097,42.7,57.9,375
2019135,"PS ROTA19",25,26.03,"F",22.9,12.3,11.7,34.6,11.7,136.89,207.6,41.9,54.5,340
2019135,"QR ROTA19",26,26.04,"F",21.7,11.6,11.4,33.5,11.8,134.52,192.625,42,55.6,330
2019135,"RQ ROTA19",26,26.54,"M",23.2,12.5,11.8,34.9,11.7,138.06,212.0175,42.6,58.6,362
2019138,"SP THOR19",25,25.33,"F",20.8,12,12,32.9,12.1,145.2,197.4,40.5,57.4,362
2019138,"TO THOR19",25,25.82,"F",19.7,11.7,12.7,33.6,13.9,176.53,204.96,40.3,55.4,375
2019139,"UN PALM19",25,25.76,"M",21.9,12.4,12.5,34.9,13,162.5,217.2525,41.7,58.7,410
2019139,"VM PALM19",25,25.82,"F",21.1,12.7,11.7,31.6,10.5,122.85,192.76,41.6,55.8,347
2019139,"WL PALM19",25,25.48,"M",21.1,12.6,12.6,33.4,12.3,154.98,210.42,41.9,58.5,395
2019141,"XK ICCL19",27,27.65,"F",24,11.9,13.7,34.5,10.5,143.85,220.8,44.6,60,383
2019141,"YJ ICCL19",26,26.7,"M",23,12.7,12.3,35.1,12.1,148.83,219.375,41,59.1,403
2019155,"CE STE219",25,25.73,"M",23.8,11.3,12.5,34.8,11,137.5,207.06,42.6,59.7,438
2019155,"DD STE219",24,24.7,"M",22.1,13.7,13.1,34.6,12.5,163.75,231.82,39.6,54.9,350
2019155,"ZI STE219",26,26.59,NA,22.9,12.5,12.8,34.3,11.4,145.92,216.9475,44.1,59,413
2020159,"VL ABBO20",25,25.62,"",22.9,11.9,12.7,34.4,11.5,146.05,211.56,42.1,59,348
2020163,"PPS-F SPR220",NA,24.24,"",20.6,12.3,11.4,32.2,11.6,132.24,190.785,38.5,55.1,340
2020163,"WK SPR220",NA,25.85,"",24.4,12.7,13,37.5,13.1,170.3,240.9375,41.6,60.3,460
2020163,"XJ SPR220",NA,25.2,"",23.5,13.2,13.2,35,11.5,151.8,231,42.7,60.4,432
2020175,"AF BUR320",NA,25.08,"",22.7,12.4,12.2,34.3,11.6,141.52,210.945,38.5,57.3,323
2020175,"YI BUR320",NA,26.97,"",23.4,11.8,12.7,34.5,11.1,140.97,211.3125,45.1,61.7,410
2020175,"ZH BUR320",NA,26.03,"",23,12,12.3,33.2,10.2,125.46,201.69,40,60.5,358
2020178,"BE STE220",24,25.43,"",22.1,11.6,12.8,32.6,10.5,134.4,198.86,43.2,57.2,375
2020180,"TM SAL220",NA,25.38,"",22,12,12.5,33.8,11.8,147.5,207.025,40.7,58.7,355
2020180,"UL SAL220",NA,25.22,"",20.7,10.9,11.5,31.5,10.8,124.2,176.4,41.6,55.3,355
2020180,"VK SAL220",NA,24.85,"",20.8,11.8,11.8,32.9,12.1,142.78,194.11,40.7,57.1,370
2020180,"XI SAL220",NA,24.91,"",20.4,11.5,11.2,31.8,11.4,127.68,180.465,38.1,54.9,318
2021131,"DB BRAN21",NA,25.73,"M",22.8,12,12.3,34.5,11.7,143.91,209.5875,38.5,59.7,453
2021131,"EA BRAN21",NA,25.17,"F",21.6,10.7,12.4,31.8,10.2,126.48,183.645,41.4,60.1,404
2021132,"HX SALE21",NA,25.54,"M",19.5,11.7,12,31.2,11.7,140.4,184.86,38.9,53,343
2021132,"IW SALE21",NA,25.76,"F",19.9,11.1,12.3,31.6,11.7,143.91,184.86,40,50.7,353
2021132,"JV SALE21",NA,25.51,"M",20.5,11.8,11.9,31.5,11,130.9,186.6375,38.6,50.5,364
2021132,"KU SALE21",NA,25.15,"F",20.2,12.1,12.3,31.3,11.1,136.53,190.93,38.6,54.2,334
2021132,"LT STEX21",NA,27.21,"F",22.8,13,12.6,32.3,9.5,119.7,206.72,45.2,58,409
2021132,"MS STEX21",NA,27.47,"F",23,11.9,11.5,32.3,9.3,106.95,188.955,44.5,58,422
2021132,"NR STEX21",NA,25.68,"M",23.1,13.2,13.4,34.8,11.7,156.78,231.42,44.4,60,470
2021132,"OQ STEX21",NA,26.45,"F",22.3,12.5,11.9,32.4,10.1,120.19,197.64,44.1,58.4,407
2021133,"PP ROTA21",NA,27.06,"M",24.1,13,13.4,34.7,10.6,142.04,229.02,43.6,59.8,452
2021133,"QO ROTA21",NA,25.97,"M",23.2,11.3,12.5,36,12.8,160,214.2,41.4,56.8,412
2021133,"RN ROTA21",NA,27.21,"M",24.5,12.7,14.2,37.1,12.6,178.92,249.4975,41.8,60.3,440
2021133,"S-AHH MEEK21",NA,28.16,"F",23.6,11.9,13.3,35,11.4,151.62,220.5,43.9,60.9,422
2021133,"S-BHH MEEK21",NA,27.15,"F",23,12.4,12.7,35.6,12.6,160.02,223.39,42.6,59.1,410
2021133,"S-FHH MEEK21",NA,27.45,"F",22.8,11.9,12.9,34.4,11.6,149.64,213.28,44.4,59.9,408
2021133,"S-HHH MEEK21",NA,27.25,"M",24.8,13.6,12.6,37.8,13,163.8,247.59,43,63.1,420
2021133,"S-WHH MEEK21",NA,26.51,"M",22.7,13.2,13.5,36,13.3,179.55,240.3,43.1,61.5,425
2021133,"SM ROTA21",NA,26.68,"M",24.2,13.9,13.7,37.3,13.1,179.47,257.37,42.6,58.9,438
2021133,"TL ROTA21",NA,26.64,"F",22.5,11.5,12.5,32.7,10.2,127.5,196.2,43.3,56.3,415
